demand_id,demand_date,plant_id,material_id,customer_id,product_id,required_qty,demand_type
362,2025-05-26,PLT-OH1,,CUST-001,FS6-450W,420,Forecast
363,2025-05-27,PLT-OH1,,CUST-001,FS6-450W,421,Forecast
364,2025-05-28,PLT-OH1,,CUST-001,FS6-450W,462,Forecast
365,2025-05-29,PLT-OH1,,CUST-001,FS6-450W,393,Forecast
366,2025-05-30,PLT-OH1,,CUST-001,FS6-450W,461,Forecast
367,2025-06-02,PLT-OH1,,CUST-001,FS6-450W,406,Forecast
368,2025-06-03,PLT-OH1,,CUST-001,FS6-450W,370,Forecast
369,2025-06-04,PLT-OH1,,CUST-001,FS6-450W,397,Forecast
370,2025-06-05,PLT-OH1,,CUST-001,FS6-450W,408,Forecast
371,2025-06-06,PLT-OH1,,CUST-001,FS6-450W,414,Forecast
372,2025-06-09,PLT-OH1,,CUST-001,FS6-450W,348,Forecast
373,2025-06-10,PLT-OH1,,CUST-001,FS6-450W,401,Forecast
374,2025-06-11,PLT-OH1,,CUST-001,FS6-450W,390,Forecast
375,2025-06-12,PLT-OH1,,CUST-001,FS6-450W,429,Forecast
376,2025-06-13,PLT-OH1,,CUST-001,FS6-450W,371,Forecast
377,2025-06-16,PLT-OH1,,CUST-001,FS6-450W,419,Forecast
378,2025-06-17,PLT-OH1,,CUST-001,FS6-450W,401,Forecast
379,2025-06-18,PLT-OH1,,CUST-001,FS6-450W,377,Forecast
380,2025-06-19,PLT-OH1,,CUST-001,FS6-450W,404,Forecast
381,2025-06-20,PLT-OH1,,CUST-001,FS6-450W,402,Forecast
382,2025-06-23,PLT-OH1,,CUST-001,FS6-450W,407,Forecast
383,2025-06-24,PLT-OH1,,CUST-001,FS6-450W,411,Forecast
384,2025-06-25,PLT-OH1,,CUST-001,FS6-450W,406,Forecast
385,2025-06-26,PLT-OH1,,CUST-001,FS6-450W,422,Forecast
386,2025-06-27,PLT-OH1,,CUST-001,FS6-450W,403,Forecast
387,2025-06-30,PLT-OH1,,CUST-001,FS6-450W,429,Forecast
388,2025-01-01,PLT-OH1,,CUST-002,FS6-450W,394,Customer Order
389,2025-01-02,PLT-OH1,,CUST-002,FS6-450W,363,Customer Order
390,2025-01-03,PLT-OH1,,CUST-002,FS6-450W,375,Customer Order
391,2025-01-06,PLT-OH1,,CUST-002,FS6-450W,388,Customer Order
392,2025-01-07,PLT-OH1,,CUST-002,FS6-450W,402,Customer Order
393,2025-01-08,PLT-OH1,,CUST-002,FS6-450W,343,Customer Order
394,2025-01-09,PLT-OH1,,CUST-002,FS6-450W,362,Customer Order
395,2025-01-10,PLT-OH1,,CUST-002,FS6-450W,403,Customer Order
396,2025-01-13,PLT-OH1,,CUST-002,FS6-450W,351,Customer Order
397,2025-01-14,PLT-OH1,,CUST-002,FS6-450W,347,Customer Order
398,2025-01-15,PLT-OH1,,CUST-002,FS6-450W,384,Customer Order
399,2025-01-16,PLT-OH1,,CUST-002,FS6-450W,424,Customer Order
400,2025-01-17,PLT-OH1,,CUST-002,FS6-450W,383,Customer Order
401,2025-01-20,PLT-OH1,,CUST-002,FS6-450W,418,Customer Order
402,2025-01-21,PLT-OH1,,CUST-002,FS6-450W,411,Customer Order
403,2025-01-22,PLT-OH1,,CUST-002,FS6-450W,358,Customer Order
404,2025-01-23,PLT-OH1,,CUST-002,FS6-450W,410,Customer Order
405,2025-01-24,PLT-OH1,,CUST-002,FS6-450W,379,Customer Order
406,2025-01-27,PLT-OH1,,CUST-002,FS6-450W,409,Customer Order
407,2025-01-28,PLT-OH1,,CUST-002,FS6-450W,403,Customer Order
408,2025-01-29,PLT-OH1,,CUST-002,FS6-450W,366,Customer Order
409,2025-01-30,PLT-OH1,,CUST-002,FS6-450W,345,Customer Order
410,2025-01-31,PLT-OH1,,CUST-002,FS6-450W,423,Customer Order
411,2025-02-03,PLT-OH1,,CUST-002,FS6-450W,363,Customer Order
412,2025-02-04,PLT-OH1,,CUST-002,FS6-450W,441,Customer Order
413,2025-02-05,PLT-OH1,,CUST-002,FS6-450W,431,Customer Order
414,2025-02-06,PLT-OH1,,CUST-002,FS6-450W,418,Customer Order
415,2025-02-07,PLT-OH1,,CUST-002,FS6-450W,443,Customer Order
416,2025-02-10,PLT-OH1,,CUST-002,FS6-450W,441,Customer Order
417,2025-02-11,PLT-OH1,,CUST-002,FS6-450W,426,Customer Order
418,2025-02-12,PLT-OH1,,CUST-002,FS6-450W,384,Customer Order
419,2025-02-13,PLT-OH1,,CUST-002,FS6-450W,425,Customer Order
420,2025-02-14,PLT-OH1,,CUST-002,FS6-450W,351,Customer Order
421,2025-02-17,PLT-OH1,,CUST-002,FS6-450W,400,Customer Order
422,2025-02-18,PLT-OH1,,CUST-002,FS6-450W,393,Customer Order
423,2025-02-19,PLT-OH1,,CUST-002,FS6-450W,413,Customer Order
424,2025-02-20,PLT-OH1,,CUST-002,FS6-450W,413,Customer Order
425,2025-02-21,PLT-OH1,,CUST-002,FS6-450W,405,Customer Order
426,2025-02-24,PLT-OH1,,CUST-002,FS6-450W,428,Customer Order
427,2025-02-25,PLT-OH1,,CUST-002,FS6-450W,439,Customer Order
428,2025-02-26,PLT-OH1,,CUST-002,FS6-450W,360,Customer Order
429,2025-02-27,PLT-OH1,,CUST-002,FS6-450W,372,Customer Order
430,2025-02-28,PLT-OH1,,CUST-002,FS6-450W,352,Customer Order
431,2025-03-03,PLT-OH1,,CUST-002,FS6-450W,447,Customer Order
432,2025-03-04,PLT-OH1,,CUST-002,FS6-450W,415,Customer Order
433,2025-03-05,PLT-OH1,,CUST-002,FS6-450W,450,Customer Order
434,2025-03-06,PLT-OH1,,CUST-002,FS6-450W,382,Customer Order
435,2025-03-07,PLT-OH1,,CUST-002,FS6-450W,366,Customer Order
436,2025-03-10,PLT-OH1,,CUST-002,FS6-450W,441,Customer Order
437,2025-03-11,PLT-OH1,,CUST-002,FS6-450W,449,Customer Order
438,2025-03-12,PLT-OH1,,CUST-002,FS6-450W,390,Customer Order
439,2025-03-13,PLT-OH1,,CUST-002,FS6-450W,400,Customer Order
440,2025-03-14,PLT-OH1,,CUST-002,FS6-450W,374,Customer Order
441,2025-03-17,PLT-OH1,,CUST-002,FS6-450W,453,Customer Order
442,2025-03-18,PLT-OH1,,CUST-002,FS6-450W,390,Customer Order
443,2025-03-19,PLT-OH1,,CUST-002,FS6-450W,409,Customer Order
444,2025-03-20,PLT-OH1,,CUST-002,FS6-450W,370,Customer Order
445,2025-03-21,PLT-OH1,,CUST-002,FS6-450W,447,Customer Order
446,2025-03-24,PLT-OH1,,CUST-002,FS6-450W,373,Customer Order
447,2025-03-25,PLT-OH1,,CUST-002,FS6-450W,405,Customer Order
448,2025-03-26,PLT-OH1,,CUST-002,FS6-450W,426,Customer Order
449,2025-03-27,PLT-OH1,,CUST-002,FS6-450W,433,Customer Order
450,2025-03-28,PLT-OH1,,CUST-002,FS6-450W,453,Customer Order
451,2025-03-31,PLT-OH1,,CUST-002,FS6-450W,401,Customer Order
452,2025-04-01,PLT-OH1,,CUST-002,FS6-450W,476,Customer Order
453,2025-04-02,PLT-OH1,,CUST-002,FS6-450W,413,Forecast
454,2025-04-03,PLT-OH1,,CUST-002,FS6-450W,441,Forecast
455,2025-04-04,PLT-OH1,,CUST-002,FS6-450W,407,Forecast
456,2025-04-07,PLT-OH1,,CUST-002,FS6-450W,449,Forecast
457,2025-04-08,PLT-OH1,,CUST-002,FS6-450W,440,Forecast
458,2025-04-09,PLT-OH1,,CUST-002,FS6-450W,499,Forecast
459,2025-04-10,PLT-OH1,,CUST-002,FS6-450W,400,Forecast
460,2025-04-11,PLT-OH1,,CUST-002,FS6-450W,436,Forecast
461,2025-04-14,PLT-OH1,,CUST-002,FS6-450W,444,Forecast
462,2025-04-15,PLT-OH1,,CUST-002,FS6-450W,499,Forecast
463,2025-04-16,PLT-OH1,,CUST-002,FS6-450W,489,Forecast
464,2025-04-17,PLT-OH1,,CUST-002,FS6-450W,407,Forecast
465,2025-04-18,PLT-OH1,,CUST-002,FS6-450W,470,Forecast
466,2025-04-21,PLT-OH1,,CUST-002,FS6-450W,455,Forecast
467,2025-04-22,PLT-OH1,,CUST-002,FS6-450W,502,Forecast
468,2025-04-23,PLT-OH1,,CUST-002,FS6-450W,435,Forecast
469,2025-04-24,PLT-OH1,,CUST-002,FS6-450W,439,Forecast
470,2025-04-25,PLT-OH1,,CUST-002,FS6-450W,417,Forecast
471,2025-04-28,PLT-OH1,,CUST-002,FS6-450W,409,Forecast
472,2025-04-29,PLT-OH1,,CUST-002,FS6-450W,488,Forecast
473,2025-04-30,PLT-OH1,,CUST-002,FS6-450W,445,Forecast
474,2025-05-01,PLT-OH1,,CUST-002,FS6-450W,468,Forecast
475,2025-05-02,PLT-OH1,,CUST-002,FS6-450W,465,Forecast
476,2025-05-05,PLT-OH1,,CUST-002,FS6-450W,461,Forecast
477,2025-05-06,PLT-OH1,,CUST-002,FS6-450W,398,Forecast
478,2025-05-07,PLT-OH1,,CUST-002,FS6-450W,481,Forecast
479,2025-05-08,PLT-OH1,,CUST-002,FS6-450W,422,Forecast
480,2025-05-09,PLT-OH1,,CUST-002,FS6-450W,410,Forecast
481,2025-05-12,PLT-OH1,,CUST-002,FS6-450W,457,Forecast
482,2025-05-13,PLT-OH1,,CUST-002,FS6-450W,404,Forecast
483,2025-05-14,PLT-OH1,,CUST-002,FS6-450W,479,Forecast
484,2025-05-15,PLT-OH1,,CUST-002,FS6-450W,419,Forecast
485,2025-05-16,PLT-OH1,,CUST-002,FS6-450W,419,Forecast
486,2025-05-19,PLT-OH1,,CUST-002,FS6-450W,490,Forecast
487,2025-05-20,PLT-OH1,,CUST-002,FS6-450W,432,Forecast
488,2025-05-21,PLT-OH1,,CUST-002,FS6-450W,412,Forecast
489,2025-05-22,PLT-OH1,,CUST-002,FS6-450W,493,Forecast
490,2025-05-23,PLT-OH1,,CUST-002,FS6-450W,396,Forecast
491,2025-05-26,PLT-OH1,,CUST-002,FS6-450W,489,Forecast
492,2025-05-27,PLT-OH1,,CUST-002,FS6-450W,412,Forecast
493,2025-05-28,PLT-OH1,,CUST-002,FS6-450W,410,Forecast
494,2025-05-29,PLT-OH1,,CUST-002,FS6-450W,423,Forecast
495,2025-05-30,PLT-OH1,,CUST-002,FS6-450W,415,Forecast
496,2025-06-02,PLT-OH1,,CUST-002,FS6-450W,442,Forecast
497,2025-06-03,PLT-OH1,,CUST-002,FS6-450W,377,Forecast
498,2025-06-04,PLT-OH1,,CUST-002,FS6-450W,376,Forecast
499,2025-06-05,PLT-OH1,,CUST-002,FS6-450W,455,Forecast
500,2025-06-06,PLT-OH1,,CUST-002,FS6-450W,399,Forecast
501,2025-06-09,PLT-OH1,,CUST-002,FS6-450W,408,Forecast
502,2025-06-10,PLT-OH1,,CUST-002,FS6-450W,392,Forecast
503,2025-06-11,PLT-OH1,,CUST-002,FS6-450W,380,Forecast
504,2025-06-12,PLT-OH1,,CUST-002,FS6-450W,450,Forecast
505,2025-06-13,PLT-OH1,,CUST-002,FS6-450W,428,Forecast
506,2025-06-16,PLT-OH1,,CUST-002,FS6-450W,451,Forecast
507,2025-06-17,PLT-OH1,,CUST-002,FS6-450W,423,Forecast
508,2025-06-18,PLT-OH1,,CUST-002,FS6-450W,454,Forecast
509,2025-06-19,PLT-OH1,,CUST-002,FS6-450W,427,Forecast
510,2025-06-20,PLT-OH1,,CUST-002,FS6-450W,386,Forecast
511,2025-06-23,PLT-OH1,,CUST-002,FS6-450W,426,Forecast
512,2025-06-24,PLT-OH1,,CUST-002,FS6-450W,471,Forecast
513,2025-06-25,PLT-OH1,,CUST-002,FS6-450W,379,Forecast
514,2025-06-26,PLT-OH1,,CUST-002,FS6-450W,455,Forecast
515,2025-06-27,PLT-OH1,,CUST-002,FS6-450W,463,Forecast
516,2025-06-30,PLT-OH1,,CUST-002,FS6-450W,428,Forecast
517,2025-01-01,PLT-AL1,,CUST-002,FS7-500W,308,Customer Order
518,2025-01-02,PLT-AL1,,CUST-002,FS7-500W,346,Customer Order
519,2025-01-03,PLT-AL1,,CUST-002,FS7-500W,279,Customer Order
520,2025-01-06,PLT-AL1,,CUST-002,FS7-500W,310,Customer Order
521,2025-01-07,PLT-AL1,,CUST-002,FS7-500W,304,Customer Order
522,2025-01-08,PLT-AL1,,CUST-002,FS7-500W,325,Customer Order
523,2025-01-09,PLT-AL1,,CUST-002,FS7-500W,311,Customer Order
524,2025-01-10,PLT-AL1,,CUST-002,FS7-500W,342,Customer Order
525,2025-01-13,PLT-AL1,,CUST-002,FS7-500W,280,Customer Order
526,2025-01-14,PLT-AL1,,CUST-002,FS7-500W,280,Customer Order
527,2025-01-15,PLT-AL1,,CUST-002,FS7-500W,320,Customer Order
528,2025-01-16,PLT-AL1,,CUST-002,FS7-500W,279,Customer Order
529,2025-01-17,PLT-AL1,,CUST-002,FS7-500W,295,Customer Order
530,2025-01-20,PLT-AL1,,CUST-002,FS7-500W,321,Customer Order
531,2025-01-21,PLT-AL1,,CUST-002,FS7-500W,315,Customer Order
532,2025-01-22,PLT-AL1,,CUST-002,FS7-500W,298,Customer Order
533,2025-01-23,PLT-AL1,,CUST-002,FS7-500W,348,Customer Order
534,2025-01-24,PLT-AL1,,CUST-002,FS7-500W,314,Customer Order
535,2025-01-27,PLT-AL1,,CUST-002,FS7-500W,308,Customer Order
536,2025-01-28,PLT-AL1,,CUST-002,FS7-500W,319,Customer Order
537,2025-01-29,PLT-AL1,,CUST-002,FS7-500W,282,Customer Order
538,2025-01-30,PLT-AL1,,CUST-002,FS7-500W,327,Customer Order
539,2025-01-31,PLT-AL1,,CUST-002,FS7-500W,338,Customer Order
540,2025-02-03,PLT-AL1,,CUST-002,FS7-500W,337,Customer Order
541,2025-02-04,PLT-AL1,,CUST-002,FS7-500W,346,Customer Order
542,2025-02-05,PLT-AL1,,CUST-002,FS7-500W,342,Customer Order
543,2025-02-06,PLT-AL1,,CUST-002,FS7-500W,303,Customer Order
544,2025-02-07,PLT-AL1,,CUST-002,FS7-500W,321,Customer Order
545,2025-02-10,PLT-AL1,,CUST-002,FS7-500W,304,Customer Order
546,2025-02-11,PLT-AL1,,CUST-002,FS7-500W,312,Customer Order
547,2025-02-12,PLT-AL1,,CUST-002,FS7-500W,321,Customer Order
548,2025-02-13,PLT-AL1,,CUST-002,FS7-500W,318,Customer Order
549,2025-02-14,PLT-AL1,,CUST-002,FS7-500W,293,Customer Order
550,2025-02-17,PLT-AL1,,CUST-002,FS7-500W,319,Customer Order
551,2025-02-18,PLT-AL1,,CUST-002,FS7-500W,338,Customer Order
552,2025-02-19,PLT-AL1,,CUST-002,FS7-500W,315,Customer Order
553,2025-02-20,PLT-AL1,,CUST-002,FS7-500W,298,Customer Order
554,2025-02-21,PLT-AL1,,CUST-002,FS7-500W,358,Customer Order
555,2025-02-24,PLT-AL1,,CUST-002,FS7-500W,291,Customer Order
556,2025-02-25,PLT-AL1,,CUST-002,FS7-500W,351,Customer Order
557,2025-02-26,PLT-AL1,,CUST-002,FS7-500W,293,Customer Order
558,2025-02-27,PLT-AL1,,CUST-002,FS7-500W,293,Customer Order
559,2025-02-28,PLT-AL1,,CUST-002,FS7-500W,343,Customer Order
560,2025-03-03,PLT-AL1,,CUST-002,FS7-500W,360,Customer Order
561,2025-03-04,PLT-AL1,,CUST-002,FS7-500W,339,Customer Order
562,2025-03-05,PLT-AL1,,CUST-002,FS7-500W,342,Customer Order
563,2025-03-06,PLT-AL1,,CUST-002,FS7-500W,340,Customer Order
564,2025-03-07,PLT-AL1,,CUST-002,FS7-500W,321,Customer Order
565,2025-03-10,PLT-AL1,,CUST-002,FS7-500W,305,Customer Order
566,2025-03-11,PLT-AL1,,CUST-002,FS7-500W,323,Customer Order
567,2025-03-12,PLT-AL1,,CUST-002,FS7-500W,348,Customer Order
568,2025-03-13,PLT-AL1,,CUST-002,FS7-500W,355,Customer Order
569,2025-03-14,PLT-AL1,,CUST-002,FS7-500W,364,Customer Order
570,2025-03-17,PLT-AL1,,CUST-002,FS7-500W,353,Customer Order
571,2025-03-18,PLT-AL1,,CUST-002,FS7-500W,373,Customer Order
572,2025-03-19,PLT-AL1,,CUST-002,FS7-500W,343,Customer Order
573,2025-03-20,PLT-AL1,,CUST-002,FS7-500W,323,Customer Order
574,2025-03-21,PLT-AL1,,CUST-002,FS7-500W,341,Customer Order
575,2025-03-24,PLT-AL1,,CUST-002,FS7-500W,312,Customer Order
576,2025-03-25,PLT-AL1,,CUST-002,FS7-500W,348,Customer Order
577,2025-03-26,PLT-AL1,,CUST-002,FS7-500W,313,Customer Order
578,2025-03-27,PLT-AL1,,CUST-002,FS7-500W,303,Customer Order
579,2025-03-28,PLT-AL1,,CUST-002,FS7-500W,363,Customer Order
580,2025-03-31,PLT-AL1,,CUST-002,FS7-500W,324,Customer Order
581,2025-04-01,PLT-AL1,,CUST-002,FS7-500W,392,Customer Order
582,2025-04-02,PLT-AL1,,CUST-002,FS7-500W,375,Forecast
583,2025-04-03,PLT-AL1,,CUST-002,FS7-500W,396,Forecast
584,2025-04-04,PLT-AL1,,CUST-002,FS7-500W,399,Forecast
585,2025-04-07,PLT-AL1,,CUST-002,FS7-500W,410,Forecast
586,2025-04-08,PLT-AL1,,CUST-002,FS7-500W,397,Forecast
587,2025-04-09,PLT-AL1,,CUST-002,FS7-500W,378,Forecast
588,2025-04-10,PLT-AL1,,CUST-002,FS7-500W,381,Forecast
589,2025-04-11,PLT-AL1,,CUST-002,FS7-500W,327,Forecast
590,2025-04-14,PLT-AL1,,CUST-002,FS7-500W,406,Forecast
591,2025-04-15,PLT-AL1,,CUST-002,FS7-500W,398,Forecast
592,2025-04-16,PLT-AL1,,CUST-002,FS7-500W,348,Forecast
593,2025-04-17,PLT-AL1,,CUST-002,FS7-500W,340,Forecast
594,2025-04-18,PLT-AL1,,CUST-002,FS7-500W,386,Forecast
595,2025-04-21,PLT-AL1,,CUST-002,FS7-500W,352,Forecast
596,2025-04-22,PLT-AL1,,CUST-002,FS7-500W,354,Forecast
597,2025-04-23,PLT-AL1,,CUST-002,FS7-500W,325,Forecast
598,2025-04-24,PLT-AL1,,CUST-002,FS7-500W,401,Forecast
599,2025-04-25,PLT-AL1,,CUST-002,FS7-500W,374,Forecast
600,2025-04-28,PLT-AL1,,CUST-002,FS7-500W,360,Forecast
601,2025-04-29,PLT-AL1,,CUST-002,FS7-500W,337,Forecast
602,2025-04-30,PLT-AL1,,CUST-002,FS7-500W,380,Forecast
603,2025-05-01,PLT-AL1,,CUST-002,FS7-500W,327,Forecast
604,2025-05-02,PLT-AL1,,CUST-002,FS7-500W,390,Forecast
605,2025-05-05,PLT-AL1,,CUST-002,FS7-500W,343,Forecast
606,2025-05-06,PLT-AL1,,CUST-002,FS7-500W,361,Forecast
607,2025-05-07,PLT-AL1,,CUST-002,FS7-500W,354,Forecast
608,2025-05-08,PLT-AL1,,CUST-002,FS7-500W,357,Forecast
609,2025-05-09,PLT-AL1,,CUST-002,FS7-500W,388,Forecast
610,2025-05-12,PLT-AL1,,CUST-002,FS7-500W,393,Forecast
611,2025-05-13,PLT-AL1,,CUST-002,FS7-500W,374,Forecast
612,2025-05-14,PLT-AL1,,CUST-002,FS7-500W,332,Forecast
613,2025-05-15,PLT-AL1,,CUST-002,FS7-500W,329,Forecast
614,2025-05-16,PLT-AL1,,CUST-002,FS7-500W,338,Forecast
615,2025-05-19,PLT-AL1,,CUST-002,FS7-500W,379,Forecast
616,2025-05-20,PLT-AL1,,CUST-002,FS7-500W,384,Forecast
617,2025-05-21,PLT-AL1,,CUST-002,FS7-500W,348,Forecast
618,2025-05-22,PLT-AL1,,CUST-002,FS7-500W,383,Forecast
619,2025-05-23,PLT-AL1,,CUST-002,FS7-500W,367,Forecast
620,2025-05-26,PLT-AL1,,CUST-002,FS7-500W,363,Forecast
621,2025-05-27,PLT-AL1,,CUST-002,FS7-500W,348,Forecast
622,2025-05-28,PLT-AL1,,CUST-002,FS7-500W,391,Forecast
623,2025-05-29,PLT-AL1,,CUST-002,FS7-500W,334,Forecast
624,2025-05-30,PLT-AL1,,CUST-002,FS7-500W,362,Forecast
625,2025-06-02,PLT-AL1,,CUST-002,FS7-500W,330,Forecast
626,2025-06-03,PLT-AL1,,CUST-002,FS7-500W,363,Forecast
627,2025-06-04,PLT-AL1,,CUST-002,FS7-500W,347,Forecast
628,2025-06-05,PLT-AL1,,CUST-002,FS7-500W,362,Forecast
629,2025-06-06,PLT-AL1,,CUST-002,FS7-500W,310,Forecast
630,2025-06-09,PLT-AL1,,CUST-002,FS7-500W,340,Forecast
631,2025-06-10,PLT-AL1,,CUST-002,FS7-500W,357,Forecast
632,2025-06-11,PLT-AL1,,CUST-002,FS7-500W,307,Forecast
633,2025-06-12,PLT-AL1,,CUST-002,FS7-500W,332,Forecast
634,2025-06-13,PLT-AL1,,CUST-002,FS7-500W,324,Forecast
635,2025-06-16,PLT-AL1,,CUST-002,FS7-500W,318,Forecast
636,2025-06-17,PLT-AL1,,CUST-002,FS7-500W,328,Forecast
637,2025-06-18,PLT-AL1,,CUST-002,FS7-500W,334,Forecast
638,2025-06-19,PLT-AL1,,CUST-002,FS7-500W,307,Forecast
639,2025-06-20,PLT-AL1,,CUST-002,FS7-500W,369,Forecast
640,2025-06-23,PLT-AL1,,CUST-002,FS7-500W,321,Forecast
641,2025-06-24,PLT-AL1,,CUST-002,FS7-500W,338,Forecast
642,2025-06-25,PLT-AL1,,CUST-002,FS7-500W,365,Forecast
643,2025-06-26,PLT-AL1,,CUST-002,FS7-500W,348,Forecast
644,2025-06-27,PLT-AL1,,CUST-002,FS7-500W,376,Forecast
645,2025-06-30,PLT-AL1,,CUST-002,FS7-500W,374,Forecast
646,2025-01-01,PLT-OH1,,CUST-003,FS7-500W,165,Customer Order
647,2025-01-02,PLT-OH1,,CUST-003,FS7-500W,200,Customer Order
648,2025-01-03,PLT-OH1,,CUST-003,FS7-500W,164,Customer Order
649,2025-01-06,PLT-OH1,,CUST-003,FS7-500W,163,Customer Order
650,2025-01-07,PLT-OH1,,CUST-003,FS7-500W,203,Customer Order
651,2025-01-08,PLT-OH1,,CUST-003,FS7-500W,200,Customer Order
652,2025-01-09,PLT-OH1,,CUST-003,FS7-500W,188,Customer Order
653,2025-01-10,PLT-OH1,,CUST-003,FS7-500W,187,Customer Order
654,2025-01-13,PLT-OH1,,CUST-003,FS7-500W,193,Customer Order
655,2025-01-14,PLT-OH1,,CUST-003,FS7-500W,181,Customer Order
656,2025-01-15,PLT-OH1,,CUST-003,FS7-500W,167,Customer Order
657,2025-01-16,PLT-OH1,,CUST-003,FS7-500W,163,Customer Order
658,2025-01-17,PLT-OH1,,CUST-003,FS7-500W,176,Customer Order
659,2025-01-20,PLT-OH1,,CUST-003,FS7-500W,198,Customer Order
660,2025-01-21,PLT-OH1,,CUST-003,FS7-500W,189,Customer Order
661,2025-01-22,PLT-OH1,,CUST-003,FS7-500W,199,Customer Order
662,2025-01-23,PLT-OH1,,CUST-003,FS7-500W,203,Customer Order
663,2025-01-24,PLT-OH1,,CUST-003,FS7-500W,166,Customer Order
664,2025-01-27,PLT-OH1,,CUST-003,FS7-500W,199,Customer Order
665,2025-01-28,PLT-OH1,,CUST-003,FS7-500W,173,Customer Order
666,2025-01-29,PLT-OH1,,CUST-003,FS7-500W,188,Customer Order
667,2025-01-30,PLT-OH1,,CUST-003,FS7-500W,185,Customer Order
668,2025-01-31,PLT-OH1,,CUST-003,FS7-500W,180,Customer Order
669,2025-02-03,PLT-OH1,,CUST-003,FS7-500W,183,Customer Order
670,2025-02-04,PLT-OH1,,CUST-003,FS7-500W,185,Customer Order
671,2025-02-05,PLT-OH1,,CUST-003,FS7-500W,184,Customer Order
672,2025-02-06,PLT-OH1,,CUST-003,FS7-500W,177,Customer Order
673,2025-02-07,PLT-OH1,,CUST-003,FS7-500W,193,Customer Order
674,2025-02-10,PLT-OH1,,CUST-003,FS7-500W,174,Customer Order
675,2025-02-11,PLT-OH1,,CUST-003,FS7-500W,193,Customer Order
676,2025-02-12,PLT-OH1,,CUST-003,FS7-500W,211,Customer Order
677,2025-02-13,PLT-OH1,,CUST-003,FS7-500W,185,Customer Order
678,2025-02-14,PLT-OH1,,CUST-003,FS7-500W,203,Customer Order
679,2025-02-17,PLT-OH1,,CUST-003,FS7-500W,207,Customer Order
680,2025-02-18,PLT-OH1,,CUST-003,FS7-500W,207,Customer Order
681,2025-02-19,PLT-OH1,,CUST-003,FS7-500W,180,Customer Order
682,2025-02-20,PLT-OH1,,CUST-003,FS7-500W,176,Customer Order
683,2025-02-21,PLT-OH1,,CUST-003,FS7-500W,178,Customer Order
684,2025-02-24,PLT-OH1,,CUST-003,FS7-500W,197,Customer Order
685,2025-02-25,PLT-OH1,,CUST-003,FS7-500W,204,Customer Order
686,2025-02-26,PLT-OH1,,CUST-003,FS7-500W,199,Customer Order
687,2025-02-27,PLT-OH1,,CUST-003,FS7-500W,177,Customer Order
688,2025-02-28,PLT-OH1,,CUST-003,FS7-500W,205,Customer Order
689,2025-03-03,PLT-OH1,,CUST-003,FS7-500W,198,Customer Order
690,2025-03-04,PLT-OH1,,CUST-003,FS7-500W,210,Customer Order
691,2025-03-05,PLT-OH1,,CUST-003,FS7-500W,210,Customer Order
692,2025-03-06,PLT-OH1,,CUST-003,FS7-500W,196,Customer Order
693,2025-03-07,PLT-OH1,,CUST-003,FS7-500W,218,Customer Order
694,2025-03-10,PLT-OH1,,CUST-003,FS7-500W,201,Customer Order
695,2025-03-11,PLT-OH1,,CUST-003,FS7-500W,205,Customer Order
696,2025-03-12,PLT-OH1,,CUST-003,FS7-500W,204,Customer Order
697,2025-03-13,PLT-OH1,,CUST-003,FS7-500W,215,Customer Order
698,2025-03-14,PLT-OH1,,CUST-003,FS7-500W,204,Customer Order
699,2025-03-17,PLT-OH1,,CUST-003,FS7-500W,181,Customer Order
700,2025-03-18,PLT-OH1,,CUST-003,FS7-500W,178,Customer Order
701,2025-03-19,PLT-OH1,,CUST-003,FS7-500W,195,Customer Order
702,2025-03-20,PLT-OH1,,CUST-003,FS7-500W,189,Customer Order
703,2025-03-21,PLT-OH1,,CUST-003,FS7-500W,187,Customer Order
704,2025-03-24,PLT-OH1,,CUST-003,FS7-500W,177,Customer Order
705,2025-03-25,PLT-OH1,,CUST-003,FS7-500W,198,Customer Order
706,2025-03-26,PLT-OH1,,CUST-003,FS7-500W,189,Customer Order
707,2025-03-27,PLT-OH1,,CUST-003,FS7-500W,196,Customer Order
708,2025-03-28,PLT-OH1,,CUST-003,FS7-500W,177,Customer Order
709,2025-03-31,PLT-OH1,,CUST-003,FS7-500W,214,Customer Order
710,2025-04-01,PLT-OH1,,CUST-003,FS7-500W,196,Customer Order
711,2025-04-02,PLT-OH1,,CUST-003,FS7-500W,237,Forecast
712,2025-04-03,PLT-OH1,,CUST-003,FS7-500W,236,Forecast
713,2025-04-04,PLT-OH1,,CUST-003,FS7-500W,224,Forecast
714,2025-04-07,PLT-OH1,,CUST-003,FS7-500W,218,Forecast
715,2025-04-08,PLT-OH1,,CUST-003,FS7-500W,216,Forecast
716,2025-04-09,PLT-OH1,,CUST-003,FS7-500W,221,Forecast
717,2025-04-10,PLT-OH1,,CUST-003,FS7-500W,233,Forecast
718,2025-04-11,PLT-OH1,,CUST-003,FS7-500W,239,Forecast
719,2025-04-14,PLT-OH1,,CUST-003,FS7-500W,215,Forecast
720,2025-04-15,PLT-OH1,,CUST-003,FS7-500W,234,Forecast
721,2025-04-16,PLT-OH1,,CUST-003,FS7-500W,226,Forecast
722,2025-04-17,PLT-OH1,,CUST-003,FS7-500W,209,Forecast
723,2025-04-18,PLT-OH1,,CUST-003,FS7-500W,217,Forecast
