po_id,po_date,plant_id,supplier_id,material_id,ordered_qty,unit_price,po_value,requested_delivery_date,expected_delivery_date,actual_delivery_date,po_status,is_rush,expediting_cost
PO-000759,2025-02-03,PLT-LA1,SUP-009,MAT-017,44247,2.0357,90073.6179,2025-02-27,2025-02-27,2025-02-27,Received,False,0.0
PO-000760,2025-02-17,PLT-LA1,SUP-009,MAT-017,47565,2.0357,96828.0705,2025-03-13,2025-03-14,2025-03-13,Received,False,0.0
PO-000761,2025-03-03,PLT-LA1,SUP-009,MAT-017,41181,2.0357,83832.1617,2025-03-27,2025-03-27,2025-03-27,Received,False,0.0
PO-000762,2025-03-17,PLT-LA1,SUP-009,MAT-017,39459,2.0357,80326.6863,2025-04-10,2025-04-10,,In Transit,False,0.0
PO-000763,2025-04-01,PLT-LA1,SUP-009,MAT-017,45266,2.0357,92147.9962,2025-04-25,2025-04-26,,In Transit,False,0.0
PO-000764,2025-04-15,PLT-LA1,SUP-009,MAT-017,37312,2.0357,75956.0384,2025-05-09,2025-05-12,,Open,False,0.0
PO-000765,2025-05-01,PLT-LA1,SUP-009,MAT-017,44846,2.0357,91293.0022,2025-05-25,2025-05-25,,Open,False,0.0
PO-000766,2025-05-15,PLT-LA1,SUP-009,MAT-017,47366,2.0357,96422.9662,2025-06-08,2025-06-11,,Open,False,0.0
PO-000767,2025-06-02,PLT-LA1,SUP-009,MAT-017,42160,2.0357,85825.112,2025-06-26,2025-06-28,,Open,False,0.0
PO-000768,2025-06-16,PLT-LA1,SUP-009,MAT-017,43218,2.0357,87978.8826,2025-07-10,2025-07-10,,Open,False,0.0
PO-000769,2025-01-01,PLT-LA1,SUP-009,MAT-019,107044,0.6431,68839.9964,2025-01-25,2025-01-25,2025-01-25,Received,False,0.0
PO-000770,2025-01-15,PLT-LA1,SUP-009,MAT-019,142528,0.6431,91659.7568,2025-02-08,2025-02-11,2025-02-08,Received,False,0.0
PO-000771,2025-02-03,PLT-LA1,SUP-009,MAT-019,133652,0.6431,85951.6012,2025-02-27,2025-02-11,2025-02-27,Received,True,6193.8367
PO-000772,2025-02-17,PLT-LA1,SUP-009,MAT-019,110688,0.6431,71183.4528,2025-03-13,2025-03-13,2025-03-13,Received,False,0.0
PO-000773,2025-03-03,PLT-LA1,SUP-009,MAT-019,127802,0.6431,82189.4662,2025-03-27,2025-03-31,2025-03-27,Received,False,0.0
PO-000774,2025-03-17,PLT-LA1,SUP-009,MAT-019,132764,0.6431,85380.5284,2025-04-10,2025-04-10,,In Transit,False,0.0
PO-000775,2025-04-01,PLT-LA1,SUP-009,MAT-019,135011,0.6431,86825.5741,2025-04-25,2025-04-27,,In Transit,False,0.0
PO-000776,2025-04-15,PLT-LA1,SUP-009,MAT-019,125720,0.6431,80850.532,2025-05-09,2025-05-09,,Open,False,0.0
PO-000777,2025-05-01,PLT-LA1,SUP-009,MAT-019,137715,0.6431,88564.5165,2025-05-25,2025-05-26,,Open,True,6289.3523
PO-000778,2025-05-15,PLT-LA1,SUP-009,MAT-019,131645,0.6431,84660.8995,2025-06-08,2025-06-09,,Open,False,0.0
PO-000779,2025-06-02,PLT-LA1,SUP-009,MAT-019,116156,0.6431,74699.9236,2025-06-26,2025-06-26,,Open,False,0.0
PO-000780,2025-06-16,PLT-LA1,SUP-009,MAT-019,142060,0.6431,91358.786,2025-07-10,2025-07-13,,Open,False,0.0
PO-000781,2025-01-01,PLT-LA1,SUP-009,MAT-020,97658,0.4105,40088.609,2025-01-25,2025-01-27,2025-01-25,Received,False,0.0
PO-000782,2025-01-15,PLT-LA1,SUP-009,MAT-020,98260,0.4105,40335.73,2025-02-08,2025-02-08,2025-02-08,Received,False,0.0
PO-000783,2025-02-03,PLT-LA1,SUP-009,MAT-020,99341,0.4105,40779.4805,2025-02-27,2025-03-01,2025-02-27,Received,False,0.0
PO-000784,2025-02-17,PLT-LA1,SUP-009,MAT-020,97967,0.4105,40215.4535,2025-03-13,2025-03-13,2025-03-13,Received,False,0.0
PO-000785,2025-03-03,PLT-LA1,SUP-009,MAT-020,95269,0.4105,39107.9245,2025-03-27,2025-03-27,2025-03-27,Received,False,0.0
PO-000786,2025-03-17,PLT-LA1,SUP-009,MAT-020,113299,0.4105,46509.2395,2025-04-10,2025-04-12,,In Transit,False,0.0
PO-000787,2025-04-01,PLT-LA1,SUP-009,MAT-020,91194,0.4105,37435.137,2025-04-25,2025-04-27,,In Transit,False,0.0
PO-000788,2025-04-15,PLT-LA1,SUP-009,MAT-020,116634,0.4105,47878.257,2025-05-09,2025-05-11,,Open,False,0.0
PO-000789,2025-05-01,PLT-LA1,SUP-009,MAT-020,96435,0.4105,39586.5675,2025-05-25,2025-05-25,,Open,True,2169.8319
PO-000790,2025-05-15,PLT-LA1,SUP-009,MAT-020,91393,0.4105,37516.8265,2025-06-08,2025-06-11,,Open,False,0.0
PO-000791,2025-06-02,PLT-LA1,SUP-009,MAT-020,113235,0.4105,46482.9675,2025-06-26,2025-06-26,,Open,False,0.0
PO-000792,2025-06-16,PLT-LA1,SUP-009,MAT-020,96287,0.4105,39525.8135,2025-07-10,2025-07-11,,Open,False,0.0
PO-000793,2025-01-01,PLT-LA1,SUP-018,MAT-021,65247,0.28,18269.16,2025-01-30,2025-02-03,2025-01-30,Received,False,0.0
PO-000794,2025-01-15,PLT-LA1,SUP-018,MAT-021,79094,0.28,22146.32,2025-02-13,2025-02-16,2025-02-13,Received,False,0.0
PO-000795,2025-02-03,PLT-LA1,SUP-018,MAT-021,68300,0.28,19124.0,2025-03-04,2025-03-08,2025-03-04,Received,False,0.0
PO-000796,2025-02-17,PLT-LA1,SUP-018,MAT-021,68752,0.28,19250.56,2025-03-18,2025-03-20,2025-03-18,Received,False,0.0
PO-000797,2025-03-03,PLT-LA1,SUP-018,MAT-021,76319,0.28,21369.32,2025-04-01,2025-04-04,2025-04-01,Received,False,0.0
PO-000798,2025-03-17,PLT-LA1,SUP-018,MAT-021,75667,0.28,21186.76,2025-04-15,2025-03-26,,In Transit,True,1372.2776
PO-000799,2025-04-01,PLT-LA1,SUP-018,MAT-021,67720,0.28,18961.6,2025-04-30,2025-05-01,,In Transit,False,0.0
PO-000800,2025-04-15,PLT-LA1,SUP-018,MAT-021,72465,0.28,20290.2,2025-05-14,2025-05-18,,Open,False,0.0
PO-000801,2025-05-01,PLT-LA1,SUP-018,MAT-021,69850,0.28,19558.0,2025-05-30,2025-05-30,,Open,False,0.0
PO-000802,2025-05-15,PLT-LA1,SUP-018,MAT-021,79233,0.28,22185.24,2025-06-13,2025-06-17,,Open,False,0.0
PO-000803,2025-06-02,PLT-LA1,SUP-018,MAT-021,74550,0.28,20874.0,2025-07-01,2025-07-04,,Open,False,0.0
PO-000804,2025-06-16,PLT-LA1,SUP-018,MAT-021,76633,0.28,21457.24,2025-07-15,2025-07-16,,Open,False,0.0
PO-000805,2025-01-01,PLT-LA1,SUP-012,MAT-022,339,95.441,32354.499,2025-01-30,2025-01-31,2025-01-30,Received,False,0.0
PO-000806,2025-01-15,PLT-LA1,SUP-012,MAT-022,295,95.441,28155.095,2025-02-13,2025-01-24,2025-02-13,Received,True,3374.9554
PO-000807,2025-02-03,PLT-LA1,SUP-012,MAT-022,355,95.441,33881.555,2025-03-04,2025-03-05,2025-03-04,Received,False,0.0
PO-000808,2025-02-17,PLT-LA1,SUP-012,MAT-022,309,95.441,29491.269,2025-03-18,2025-03-19,2025-03-18,Received,False,0.0
PO-000809,2025-03-03,PLT-LA1,SUP-012,MAT-022,353,95.441,33690.673,2025-04-01,2025-04-01,2025-04-01,Received,False,0.0
PO-000810,2025-03-17,PLT-LA1,SUP-012,MAT-022,316,95.441,30159.356,2025-04-15,2025-04-15,,In Transit,False,0.0
PO-000811,2025-04-01,PLT-LA1,SUP-012,MAT-022,368,95.441,35122.288,2025-04-30,2025-05-03,,In Transit,False,0.0
PO-000812,2025-04-15,PLT-LA1,SUP-012,MAT-022,347,95.441,33118.027,2025-05-14,2025-05-17,,Open,False,0.0
PO-000813,2025-05-01,PLT-LA1,SUP-012,MAT-022,348,95.441,33213.468,2025-05-30,2025-05-31,,Open,False,0.0
PO-000814,2025-05-15,PLT-LA1,SUP-012,MAT-022,302,95.441,28823.182,2025-06-13,2025-06-14,,Open,False,0.0
PO-000815,2025-06-02,PLT-LA1,SUP-012,MAT-022,331,95.441,31590.971,2025-07-01,2025-07-04,,Open,False,0.0
PO-000816,2025-06-16,PLT-LA1,SUP-012,MAT-022,287,95.441,27391.567,2025-07-15,2025-07-15,,Open,True,2258.4559
PO-000817,2025-01-01,PLT-LA1,SUP-011,MAT-024,90,67.2222,6049.998,2025-01-24,2025-01-26,2025-01-24,Received,False,0.0
PO-000818,2025-01-15,PLT-LA1,SUP-011,MAT-024,78,67.2222,5243.3316,2025-02-07,2025-02-08,2025-02-09,Received,False,0.0
PO-000819,2025-02-03,PLT-LA1,SUP-011,MAT-024,77,67.2222,5176.1094,2025-02-26,2025-02-28,2025-02-26,Received,False,0.0
PO-000820,2025-02-17,PLT-LA1,SUP-011,MAT-024,72,67.2222,4839.9984,2025-03-12,2025-03-12,2025-03-12,Received,False,0.0
PO-000821,2025-03-03,PLT-LA1,SUP-011,MAT-024,82,67.2222,5512.2204,2025-03-26,2025-03-27,2025-03-26,Received,False,0.0
PO-000822,2025-03-17,PLT-LA1,SUP-011,MAT-024,94,67.2222,6318.8868,2025-04-09,2025-04-09,,In Transit,False,0.0
PO-000823,2025-04-01,PLT-LA1,SUP-011,MAT-024,81,67.2222,5444.9982,2025-04-24,2025-04-26,,In Transit,False,0.0
PO-000824,2025-04-15,PLT-LA1,SUP-011,MAT-024,83,67.2222,5579.4426,2025-05-08,2025-05-10,,Open,False,0.0
PO-000825,2025-05-01,PLT-LA1,SUP-011,MAT-024,83,67.2222,5579.4426,2025-05-24,2025-05-24,,Open,False,0.0
PO-000826,2025-05-15,PLT-LA1,SUP-011,MAT-024,77,67.2222,5176.1094,2025-06-07,2025-06-08,,Open,False,0.0
PO-000827,2025-06-02,PLT-LA1,SUP-011,MAT-024,88,67.2222,5915.5536,2025-06-25,2025-06-27,,Open,False,0.0
PO-000828,2025-06-16,PLT-LA1,SUP-011,MAT-024,83,67.2222,5579.4426,2025-07-09,2025-07-10,,Open,False,0.0
PO-000829,2025-01-01,PLT-LA1,SUP-011,MAT-027,71,4.702,333.842,2025-01-24,2025-01-26,2025-01-26,Received,False,0.0
PO-000830,2025-01-15,PLT-LA1,SUP-011,MAT-027,77,4.702,362.054,2025-02-07,2025-02-08,2025-02-12,Received,False,0.0
PO-000831,2025-02-03,PLT-LA1,SUP-011,MAT-027,86,4.702,404.372,2025-02-26,2025-02-26,2025-02-26,Received,False,0.0
PO-000832,2025-02-17,PLT-LA1,SUP-011,MAT-027,79,4.702,371.458,2025-03-12,2025-03-14,2025-03-12,Received,False,0.0
PO-000833,2025-03-03,PLT-LA1,SUP-011,MAT-027,70,4.702,329.14,2025-03-26,2025-03-28,2025-03-26,Received,False,0.0
PO-000834,2025-03-17,PLT-LA1,SUP-011,MAT-027,88,4.702,413.776,2025-04-09,2025-04-10,,In Transit,False,0.0
PO-000835,2025-04-01,PLT-LA1,SUP-011,MAT-027,86,4.702,404.372,2025-04-24,2025-04-24,,In Transit,False,0.0
PO-000836,2025-04-15,PLT-LA1,SUP-011,MAT-027,80,4.702,376.16,2025-05-08,2025-05-09,,Open,False,0.0
PO-000837,2025-05-01,PLT-LA1,SUP-011,MAT-027,79,4.702,371.458,2025-05-24,2025-05-26,,Open,False,0.0
PO-000838,2025-05-15,PLT-LA1,SUP-011,MAT-027,82,4.702,385.564,2025-06-07,2025-06-09,,Open,False,0.0
PO-000839,2025-06-02,PLT-LA1,SUP-011,MAT-027,83,4.702,390.266,2025-06-25,2025-06-25,,Open,False,0.0
PO-000840,2025-06-16,PLT-LA1,SUP-011,MAT-027,88,4.702,413.776,2025-07-09,2025-07-10,,Open,False,0.0
PO-000841,2025-01-01,PLT-LA1,SUP-015,MAT-038,114,178.5975,20360.115,2025-02-10,2025-02-13,2025-02-10,Received,False,0.0
PO-000842,2025-01-15,PLT-LA1,SUP-015,MAT-038,126,178.5975,22503.285,2025-02-24,2025-02-28,2025-02-24,Received,False,0.0
PO-000843,2025-02-03,PLT-LA1,SUP-015,MAT-038,122,178.5975,21788.895,2025-03-15,2025-03-16,2025-03-15,Received,False,0.0
PO-000844,2025-02-17,PLT-LA1,SUP-015,MAT-038,120,178.5975,21431.7,2025-03-29,2025-03-02,2025-03-29,Received,True,1089.1343
PO-000845,2025-03-03,PLT-LA1,SUP-015,MAT-038,110,178.5975,19645.725,2025-04-12,2025-04-15,,In Transit,False,0.0
PO-000846,2025-03-17,PLT-LA1,SUP-015,MAT-038,139,178.5975,24825.0525,2025-04-26,2025-04-30,,In Transit,False,0.0
PO-000847,2025-04-01,PLT-LA1,SUP-015,MAT-038,110,178.5975,19645.725,2025-05-11,2025-05-15,,In Transit,False,0.0
PO-000848,2025-04-15,PLT-LA1,SUP-015,MAT-038,134,178.5975,23932.065,2025-05-25,2025-05-26,,Open,False,0.0
PO-000849,2025-05-01,PLT-LA1,SUP-015,MAT-038,107,178.5975,19109.9325,2025-06-10,2025-06-14,,Open,False,0.0
PO-000850,2025-05-15,PLT-LA1,SUP-015,MAT-038,112,178.5975,20002.92,2025-06-24,2025-06-24,,Open,False,0.0
PO-000851,2025-06-02,PLT-LA1,SUP-015,MAT-038,140,178.5975,25003.65,2025-07-12,2025-07-13,,Open,False,0.0
PO-000852,2025-06-16,PLT-LA1,SUP-015,MAT-038,135,178.5975,24110.6625,2025-07-26,2025-07-26,,Open,False,0.0
PO-000853,2025-01-01,PLT-LA1,SUP-012,MAT-040,18166,28.3693,515356.7038,2025-02-11,2025-02-15,2025-02-11,Received,False,0.0
PO-000854,2025-01-15,PLT-LA1,SUP-012,MAT-040,17615,28.3693,499725.2195,2025-02-25,2025-03-04,2025-02-25,Received,False,0.0
PO-000855,2025-02-03,PLT-LA1,SUP-012,MAT-040,21073,28.3693,597826.2589,2025-03-16,2025-03-25,2025-03-16,Received,False,0.0
PO-000856,2025-02-17,PLT-LA1,SUP-012,MAT-040,17747,28.3693,503469.9671,2025-03-30,2025-04-01,2025-03-30,Received,False,0.0
PO-000857,2025-03-03,PLT-LA1,SUP-012,MAT-040,19071,28.3693,541030.9203,2025-04-13,2025-03-16,,In Transit,True,33845.4928
PO-000858,2025-03-17,PLT-LA1,SUP-012,MAT-040,18843,28.3693,534562.7199,2025-04-27,2025-05-04,,In Transit,False,0.0
PO-000859,2025-04-01,PLT-LA1,SUP-012,MAT-040,19017,28.3693,539498.9781,2025-05-12,2025-05-15,,In Transit,False,0.0
PO-000860,2025-04-15,PLT-LA1,SUP-012,MAT-040,19894,28.3693,564378.8542,2025-05-26,2025-05-30,,Open,False,0.0
PO-000861,2025-05-01,PLT-LA1,SUP-012,MAT-040,22804,28.3693,646933.5172,2025-06-11,2025-06-12,,Open,False,0.0
PO-000862,2025-05-15,PLT-LA1,SUP-012,MAT-040,22797,28.3693,646734.9321,2025-06-25,2025-07-01,,Open,False,0.0
PO-000863,2025-06-02,PLT-LA1,SUP-012,MAT-040,17662,28.3693,501058.5766,2025-07-13,2025-07-21,,Open,False,0.0
PO-000864,2025-06-16,PLT-LA1,SUP-012,MAT-040,18703,28.3693,530591.0179,2025-07-27,2025-08-02,,Open,False,0.0
PO-000865,2025-01-01,PLT-LA1,SUP-019,MAT-047,36578,3.3321,121881.5538,2025-01-14,2025-01-14,2025-01-14,Received,False,0.0
PO-000866,2025-01-15,PLT-LA1,SUP-019,MAT-047,40390,3.3321,134583.519,2025-01-28,2025-01-28,2025-01-28,Received,False,0.0
PO-000867,2025-02-03,PLT-LA1,SUP-019,MAT-047,38538,3.3321,128412.4698,2025-02-16,2025-02-18,2025-02-16,Received,False,0.0
PO-000868,2025-02-17,PLT-LA1,SUP-019,MAT-047,41830,3.3321,139381.743,2025-03-02,2025-03-04,2025-03-02,Received,False,0.0
PO-000869,2025-03-03,PLT-LA1,SUP-019,MAT-047,47469,3.3321,158171.4549,2025-03-16,2025-03-18,2025-03-16,Received,False,0.0
PO-000870,2025-03-17,PLT-LA1,SUP-019,MAT-047,41854,3.3321,139461.7134,2025-03-30,2025-03-30,2025-04-03,Received,False,0.0
PO-000871,2025-04-01,PLT-LA1,SUP-019,MAT-047,42825,3.3321,142697.1825,2025-04-14,2025-04-15,,In Transit,False,0.0
PO-000872,2025-04-15,PLT-LA1,SUP-019,MAT-047,38464,3.3321,128165.8944,2025-04-28,2025-04-30,,Open,False,0.0
PO-000873,2025-05-01,PLT-LA1,SUP-019,MAT-047,45155,3.3321,150460.9755,2025-05-14,2025-05-14,,Open,False,0.0
PO-000874,2025-05-15,PLT-LA1,SUP-019,MAT-047,40275,3.3321,134200.3275,2025-05-28,2025-05-30,,Open,False,0.0
PO-000875,2025-06-02,PLT-LA1,SUP-019,MAT-047,41009,3.3321,136646.0889,2025-06-15,2025-06-17,,Open,False,0.0
PO-000876,2025-06-16,PLT-LA1,SUP-019,MAT-047,36663,3.3321,122164.7823,2025-06-29,2025-06-29,,Open,False,0.0
PO-000877,2025-01-01,PLT-LA1,SUP-019,MAT-048,38085,1.9043,72525.2655,2025-01-14,2025-01-16,2025-01-15,Received,False,0.0
PO-000878,2025-01-15,PLT-LA1,SUP-019,MAT-048,41189,1.9043,78436.2127,2025-01-28,2025-01-30,2025-01-28,Received,False,0.0
PO-000879,2025-02-03,PLT-LA1,SUP-019,MAT-048,45384,1.9043,86424.7512,2025-02-16,2025-02-07,2025-02-16,Received,True,5408.9347
PO-000880,2025-02-17,PLT-LA1,SUP-019,MAT-048,45163,1.9043,86003.9009,2025-03-02,2025-03-04,2025-03-02,Received,False,0.0
PO-000881,2025-03-03,PLT-LA1,SUP-019,MAT-048,41989,1.9043,79959.6527,2025-03-16,2025-03-07,2025-03-16,Received,True,7014.8765
PO-000882,2025-03-17,PLT-LA1,SUP-019,MAT-048,41758,1.9043,79519.7594,2025-03-30,2025-04-01,2025-03-30,Received,False,0.0
PO-000883,2025-04-01,PLT-LA1,SUP-019,MAT-048,36922,1.9043,70310.5646,2025-04-14,2025-04-15,,In Transit,False,0.0
PO-000884,2025-04-15,PLT-LA1,SUP-019,MAT-048,45801,1.9043,87218.8443,2025-04-28,2025-04-28,,Open,False,0.0
PO-000885,2025-05-01,PLT-LA1,SUP-019,MAT-048,43917,1.9043,83631.1431,2025-05-14,2025-05-14,,Open,False,0.0
PO-000886,2025-05-15,PLT-LA1,SUP-019,MAT-048,42998,1.9043,81881.0914,2025-05-28,2025-05-30,,Open,True,8226.1338
PO-000887,2025-06-02,PLT-LA1,SUP-019,MAT-048,36226,1.9043,68985.1718,2025-06-15,2025-06-16,,Open,False,0.0
PO-000888,2025-06-16,PLT-LA1,SUP-019,MAT-048,37276,1.9043,70984.6868,2025-06-29,2025-06-30,,Open,False,0.0
PO-000889,2025-01-01,PLT-LA1,SUP-011,MAT-049,356,8.9005,3168.578,2025-01-17,2025-01-17,2025-01-17,Received,False,0.0
PO-000890,2025-01-15,PLT-LA1,SUP-011,MAT-049,460,8.9005,4094.23,2025-01-31,2025-02-01,2025-01-31,Received,False,0.0
PO-000891,2025-02-03,PLT-LA1,SUP-011,MAT-049,446,8.9005,3969.623,2025-02-19,2025-02-19,2025-02-19,Received,False,0.0
PO-000892,2025-02-17,PLT-LA1,SUP-011,MAT-049,438,8.9005,3898.419,2025-03-05,2025-03-08,2025-03-05,Received,False,0.0
PO-000893,2025-03-03,PLT-LA1,SUP-011,MAT-049,450,8.9005,4005.225,2025-03-19,2025-03-19,2025-03-19,Received,False,0.0
PO-000894,2025-03-17,PLT-LA1,SUP-011,MAT-049,442,8.9005,3934.021,2025-04-02,2025-04-05,,In Transit,False,0.0
PO-000895,2025-04-01,PLT-LA1,SUP-011,MAT-049,436,8.9005,3880.618,2025-04-17,2025-04-19,,In Transit,False,0.0
PO-000896,2025-04-15,PLT-LA1,SUP-011,MAT-049,385,8.9005,3426.6925,2025-05-01,2025-05-02,,Open,False,0.0
PO-000897,2025-05-01,PLT-LA1,SUP-011,MAT-049,427,8.9005,3800.5135,2025-05-17,2025-05-20,,Open,False,0.0
PO-000898,2025-05-15,PLT-LA1,SUP-011,MAT-049,388,8.9005,3453.394,2025-05-31,2025-05-31,,Open,False,0.0
PO-000899,2025-06-02,PLT-LA1,SUP-011,MAT-049,371,8.9005,3302.0855,2025-06-18,2025-06-20,,Open,False,0.0
PO-000900,2025-06-16,PLT-LA1,SUP-011,MAT-049,415,8.9005,3693.7075,2025-07-02,2025-07-04,,Open,False,0.0
