plant_id,material_id,week_start,forecast_demand,lower_bound,upper_bound,actual_demand,is_future
PLT-AL1,MAT-014,2025-01-20,17973.41,17877.17,18069.65,18021.6,False
PLT-AL1,MAT-014,2025-01-27,18273.59,18177.24,18369.83,18313.9,False
PLT-AL1,MAT-014,2025-02-03,18670.96,18574.72,18767.2,18684.2,False
PLT-AL1,MAT-014,2025-02-10,18779.88,18683.64,18876.23,18742.0,False
PLT-AL1,MAT-014,2025-02-17,18621.78,18525.54,18718.13,18595.5,False
PLT-AL1,MAT-014,2025-02-24,18477.91,18381.67,18574.15,18501.4,False
PLT-AL1,MAT-014,2025-03-03,19203.31,19107.07,19299.66,19220.6,False
PLT-AL1,MAT-014,2025-03-10,19055.38,18959.03,19151.62,19061.8,False
PLT-AL1,MAT-014,2025-03-17,19096.64,19000.4,19192.99,19387.3,False
PLT-AL1,MAT-014,2025-03-24,18937.33,18840.98,19033.57,19286.1,False
PLT-AL1,MAT-014,2025-03-31,19093.93,18997.69,19190.17,20487.7,False
PLT-AL1,MAT-014,2025-04-07,19069.13,18972.89,19165.37,,True
PLT-AL1,MAT-014,2025-04-14,19175.08,19039.0,19311.26,,True
PLT-AL1,MAT-014,2025-04-21,19188.61,19021.94,19355.39,,True
PLT-AL1,MAT-014,2025-04-28,19177.06,18984.47,19369.54,,True
PLT-AL1,MAT-014,2025-05-05,19177.06,18961.84,19392.38,,True
PLT-AL1,MAT-014,2025-05-12,19177.06,18941.34,19412.88,,True
PLT-AL1,MAT-014,2025-05-19,19177.06,18922.33,19431.79,,True
PLT-AL1,MAT-014,2025-05-26,19177.06,18904.8,19449.32,,True
PLT-AL1,MAT-014,2025-06-02,19177.06,18888.23,19465.89,,True
PLT-AL1,MAT-014,2025-06-09,19177.06,18872.61,19481.4,,True
PLT-AL1,MAT-014,2025-06-16,19177.06,18857.74,19496.27,,True
PLT-AL1,MAT-014,2025-06-23,19177.06,18843.61,19510.61,,True
PLT-AL1,MAT-014,2025-06-30,19177.06,18829.91,19524.1,,True
PLT-AL1,MAT-015,2024-12-30,10728.75,10632.51,10824.99,10795.6,False
PLT-AL1,MAT-015,2025-01-06,17865.81,17769.46,17961.95,17820.2,False
PLT-AL1,MAT-015,2025-01-13,17769.62,17673.27,17865.86,17741.8,False
PLT-AL1,MAT-015,2025-01-20,17973.41,17877.17,18069.65,18021.6,False
PLT-AL1,MAT-015,2025-01-27,18273.59,18177.24,18369.83,18313.9,False
PLT-AL1,MAT-015,2025-02-03,18670.96,18574.72,18767.2,18684.2,False
PLT-AL1,MAT-015,2025-02-10,18779.88,18683.64,18876.23,18742.0,False
PLT-AL1,MAT-015,2025-02-17,18621.78,18525.54,18718.13,18595.5,False
PLT-AL1,MAT-015,2025-02-24,18477.91,18381.67,18574.15,18501.4,False
PLT-AL1,MAT-015,2025-03-03,19203.31,19107.07,19299.66,19220.6,False
PLT-AL1,MAT-015,2025-03-10,19055.38,18959.03,19151.62,19061.8,False
PLT-AL1,MAT-015,2025-03-17,19096.64,19000.4,19192.99,19387.3,False
PLT-AL1,MAT-015,2025-03-24,18937.33,18840.98,19033.57,19286.1,False
PLT-AL1,MAT-015,2025-03-31,19093.93,18997.69,19190.17,20487.7,False
PLT-AL1,MAT-015,2025-04-07,19069.13,18972.89,19165.37,,True
PLT-AL1,MAT-015,2025-04-14,19175.08,19039.0,19311.26,,True
PLT-AL1,MAT-015,2025-04-21,19188.61,19021.94,19355.39,,True
PLT-AL1,MAT-015,2025-04-28,19177.06,18984.47,19369.54,,True
PLT-AL1,MAT-015,2025-05-05,19177.06,18961.84,19392.38,,True
PLT-AL1,MAT-015,2025-05-12,19177.06,18941.34,19412.88,,True
PLT-AL1,MAT-015,2025-05-19,19177.06,18922.33,19431.79,,True
PLT-AL1,MAT-015,2025-05-26,19177.06,18904.8,19449.32,,True
PLT-AL1,MAT-015,2025-06-02,19177.06,18888.23,19465.89,,True
PLT-AL1,MAT-015,2025-06-09,19177.06,18872.61,19481.4,,True
PLT-AL1,MAT-015,2025-06-16,19177.06,18857.74,19496.27,,True
PLT-AL1,MAT-015,2025-06-23,19177.06,18843.61,19510.61,,True
PLT-AL1,MAT-015,2025-06-30,19177.06,18829.91,19524.1,,True
PLT-AL1,MAT-016,2024-12-30,10728.75,10632.51,10824.99,10795.6,False
PLT-AL1,MAT-016,2025-01-06,17865.81,17769.46,17961.95,17820.2,False
PLT-AL1,MAT-016,2025-01-13,17769.62,17673.27,17865.86,17741.8,False
PLT-AL1,MAT-016,2025-01-20,17973.41,17877.17,18069.65,18021.6,False
PLT-AL1,MAT-016,2025-01-27,18273.59,18177.24,18369.83,18313.9,False
PLT-AL1,MAT-016,2025-02-03,18670.96,18574.72,18767.2,18684.2,False
PLT-AL1,MAT-016,2025-02-10,18779.88,18683.64,18876.23,18742.0,False
PLT-AL1,MAT-016,2025-02-17,18621.78,18525.54,18718.13,18595.5,False
PLT-AL1,MAT-016,2025-02-24,18477.91,18381.67,18574.15,18501.4,False
PLT-AL1,MAT-016,2025-03-03,19203.31,19107.07,19299.66,19220.6,False
PLT-AL1,MAT-016,2025-03-10,19055.38,18959.03,19151.62,19061.8,False
PLT-AL1,MAT-016,2025-03-17,19096.64,19000.4,19192.99,19387.3,False
PLT-AL1,MAT-016,2025-03-24,18937.33,18840.98,19033.57,19286.1,False
PLT-AL1,MAT-016,2025-03-31,19093.93,18997.69,19190.17,20487.7,False
PLT-AL1,MAT-016,2025-04-07,19069.13,18972.89,19165.37,,True
PLT-AL1,MAT-016,2025-04-14,19175.08,19039.0,19311.26,,True
PLT-AL1,MAT-016,2025-04-21,19188.61,19021.94,19355.39,,True
PLT-AL1,MAT-016,2025-04-28,19177.06,18984.47,19369.54,,True
PLT-AL1,MAT-016,2025-05-05,19177.06,18961.84,19392.38,,True
PLT-AL1,MAT-016,2025-05-12,19177.06,18941.34,19412.88,,True
PLT-AL1,MAT-016,2025-05-19,19177.06,18922.33,19431.79,,True
PLT-AL1,MAT-016,2025-05-26,19177.06,18904.8,19449.32,,True
PLT-AL1,MAT-016,2025-06-02,19177.06,18888.23,19465.89,,True
PLT-AL1,MAT-016,2025-06-09,19177.06,18872.61,19481.4,,True
PLT-AL1,MAT-016,2025-06-16,19177.06,18857.74,19496.27,,True
PLT-AL1,MAT-016,2025-06-23,19177.06,18843.61,19510.61,,True
PLT-AL1,MAT-016,2025-06-30,19177.06,18829.91,19524.1,,True
PLT-AL1,MAT-017,2024-12-30,10728.75,10632.51,10824.99,10795.6,False
PLT-AL1,MAT-017,2025-01-06,17865.81,17769.46,17961.95,17820.2,False
PLT-AL1,MAT-017,2025-01-13,17769.62,17673.27,17865.86,17741.8,False
PLT-AL1,MAT-017,2025-01-20,17973.41,17877.17,18069.65,18021.6,False
PLT-AL1,MAT-017,2025-01-27,18273.59,18177.24,18369.83,18313.9,False
PLT-AL1,MAT-017,2025-02-03,18670.96,18574.72,18767.2,18684.2,False
PLT-AL1,MAT-017,2025-02-10,18779.88,18683.64,18876.23,18742.0,False
PLT-AL1,MAT-017,2025-02-17,18621.78,18525.54,18718.13,18595.5,False
PLT-AL1,MAT-017,2025-02-24,18477.91,18381.67,18574.15,18501.4,False
PLT-AL1,MAT-017,2025-03-03,19203.31,19107.07,19299.66,19220.6,False
PLT-AL1,MAT-017,2025-03-10,19055.38,18959.03,19151.62,19061.8,False
PLT-AL1,MAT-017,2025-03-17,19096.64,19000.4,19192.99,19387.3,False
PLT-AL1,MAT-017,2025-03-24,18937.33,18840.98,19033.57,19286.1,False
PLT-AL1,MAT-017,2025-03-31,19093.93,18997.69,19190.17,20487.7,False
PLT-AL1,MAT-017,2025-04-07,19069.13,18972.89,19165.37,,True
PLT-AL1,MAT-017,2025-04-14,19175.08,19039.0,19311.26,,True
PLT-AL1,MAT-017,2025-04-21,19188.61,19021.94,19355.39,,True
PLT-AL1,MAT-017,2025-04-28,19177.06,18984.47,19369.54,,True
PLT-AL1,MAT-017,2025-05-05,19177.06,18961.84,19392.38,,True
PLT-AL1,MAT-017,2025-05-12,19177.06,18941.34,19412.88,,True
PLT-AL1,MAT-017,2025-05-19,19177.06,18922.33,19431.79,,True
PLT-AL1,MAT-017,2025-05-26,19177.06,18904.8,19449.32,,True
PLT-AL1,MAT-017,2025-06-02,19177.06,18888.23,19465.89,,True
PLT-AL1,MAT-017,2025-06-09,19177.06,18872.61,19481.4,,True
PLT-AL1,MAT-017,2025-06-16,19177.06,18857.74,19496.27,,True
PLT-AL1,MAT-017,2025-06-23,19177.06,18843.61,19510.61,,True
PLT-AL1,MAT-017,2025-06-30,19177.06,18829.91,19524.1,,True
PLT-AL1,MAT-018,2024-12-30,53.64,53.16,54.12,53.98,False
PLT-AL1,MAT-018,2025-01-06,89.33,88.85,89.81,89.1,False
PLT-AL1,MAT-018,2025-01-13,88.85,88.37,89.33,88.71,False
PLT-AL1,MAT-018,2025-01-20,89.87,89.39,90.35,90.11,False
PLT-AL1,MAT-018,2025-01-27,91.37,90.89,91.85,91.57,False
PLT-AL1,MAT-018,2025-02-03,93.35,92.87,93.84,93.42,False
PLT-AL1,MAT-018,2025-02-10,93.9,93.42,94.38,93.71,False
PLT-AL1,MAT-018,2025-02-17,93.11,92.63,93.59,92.98,False
PLT-AL1,MAT-018,2025-02-24,92.39,91.91,92.87,92.51,False
PLT-AL1,MAT-018,2025-03-03,96.02,95.54,96.5,96.1,False
PLT-AL1,MAT-018,2025-03-10,95.28,94.8,95.76,95.31,False
PLT-AL1,MAT-018,2025-03-17,95.48,95.0,95.96,96.94,False
PLT-AL1,MAT-018,2025-03-24,94.69,94.2,95.17,96.43,False
PLT-AL1,MAT-018,2025-03-31,95.47,94.99,95.95,102.44,False
PLT-AL1,MAT-018,2025-04-07,95.35,94.86,95.83,,True
PLT-AL1,MAT-018,2025-04-14,95.88,95.19,96.56,,True
PLT-AL1,MAT-018,2025-04-21,95.94,95.11,96.78,,True
PLT-AL1,MAT-018,2025-04-28,95.89,94.92,96.85,,True
PLT-AL1,MAT-018,2025-05-05,95.89,94.81,96.96,,True
PLT-AL1,MAT-018,2025-05-12,95.89,94.71,97.06,,True
PLT-AL1,MAT-018,2025-05-19,95.89,94.61,97.16,,True
PLT-AL1,MAT-018,2025-05-26,95.89,94.52,97.25,,True
PLT-AL1,MAT-018,2025-06-02,95.89,94.44,97.33,,True
PLT-AL1,MAT-018,2025-06-09,95.89,94.36,97.41,,True
PLT-AL1,MAT-018,2025-06-16,95.89,94.29,97.48,,True
PLT-AL1,MAT-018,2025-06-23,95.89,94.22,97.55,,True
PLT-AL1,MAT-018,2025-06-30,95.89,94.15,97.62,,True
PLT-AL1,MAT-019,2024-12-30,32186.25,31897.53,32474.97,32386.8,False
PLT-AL1,MAT-019,2025-01-06,53597.43,53308.38,53885.85,53460.6,False
PLT-AL1,MAT-019,2025-01-13,53308.86,53019.81,53597.58,53225.4,False
PLT-AL1,MAT-019,2025-01-20,53920.23,53631.51,54208.95,54064.8,False
PLT-AL1,MAT-019,2025-01-27,54820.77,54531.72,55109.49,54941.7,False
PLT-AL1,MAT-019,2025-02-03,56012.88,55724.16,56301.6,56052.6,False
PLT-AL1,MAT-019,2025-02-10,56339.64,56050.92,56628.69,56226.0,False
PLT-AL1,MAT-019,2025-02-17,55865.34,55576.62,56154.39,55786.5,False
PLT-AL1,MAT-019,2025-02-24,55433.73,55145.01,55722.45,55504.2,False
PLT-AL1,MAT-019,2025-03-03,57609.93,57321.21,57898.98,57661.8,False
PLT-AL1,MAT-019,2025-03-10,57166.14,56877.09,57454.86,57185.4,False
PLT-AL1,MAT-019,2025-03-17,57289.92,57001.2,57578.97,58161.9,False
PLT-AL1,MAT-019,2025-03-24,56811.99,56522.94,57100.71,57858.3,False
PLT-AL1,MAT-019,2025-03-31,57281.79,56993.07,57570.51,61463.1,False
PLT-AL1,MAT-019,2025-04-07,57207.39,56918.67,57496.11,,True
PLT-AL1,MAT-019,2025-04-14,57525.24,57117.0,57933.78,,True
PLT-AL1,MAT-019,2025-04-21,57565.83,57065.82,58066.17,,True
PLT-AL1,MAT-019,2025-04-28,57531.18,56953.41,58108.62,,True
PLT-AL1,MAT-019,2025-05-05,57531.18,56885.52,58177.14,,True
PLT-AL1,MAT-019,2025-05-12,57531.18,56824.02,58238.64,,True
PLT-AL1,MAT-019,2025-05-19,57531.18,56766.99,58295.37,,True
PLT-AL1,MAT-019,2025-05-26,57531.18,56714.4,58347.96,,True
PLT-AL1,MAT-019,2025-06-02,57531.18,56664.69,58397.67,,True
PLT-AL1,MAT-019,2025-06-09,57531.18,56617.83,58444.2,,True
PLT-AL1,MAT-019,2025-06-16,57531.18,56573.22,58488.81,,True
PLT-AL1,MAT-019,2025-06-23,57531.18,56530.83,58531.83,,True
PLT-AL1,MAT-019,2025-06-30,57531.18,56489.73,58572.3,,True
PLT-AL1,MAT-020,2024-12-30,26821.88,26581.28,27062.47,26989.0,False
PLT-AL1,MAT-020,2025-01-06,44664.53,44423.65,44904.88,44550.5,False
PLT-AL1,MAT-020,2025-01-13,44424.05,44183.18,44664.65,44354.5,False
PLT-AL1,MAT-020,2025-01-20,44933.53,44692.93,45174.12,45054.0,False
PLT-AL1,MAT-020,2025-01-27,45683.97,45443.1,45924.57,45784.75,False
PLT-AL1,MAT-020,2025-02-03,46677.4,46436.8,46918.0,46710.5,False
PLT-AL1,MAT-020,2025-02-10,46949.7,46709.1,47190.57,46855.0,False
PLT-AL1,MAT-020,2025-02-17,46554.45,46313.85,46795.32,46488.75,False
PLT-AL1,MAT-020,2025-02-24,46194.78,45954.18,46435.38,46253.5,False
PLT-AL1,MAT-020,2025-03-03,48008.28,47767.68,48249.15,48051.5,False
PLT-AL1,MAT-020,2025-03-10,47638.45,47397.57,47879.05,47654.5,False
PLT-AL1,MAT-020,2025-03-17,47741.6,47501.0,47982.47,48468.25,False
PLT-AL1,MAT-020,2025-03-24,47343.32,47102.45,47583.93,48215.25,False
PLT-AL1,MAT-020,2025-03-31,47734.82,47494.22,47975.43,51219.25,False
PLT-AL1,MAT-020,2025-04-07,47672.82,47432.22,47913.43,,True
PLT-AL1,MAT-020,2025-04-14,47937.7,47597.5,48278.15,,True
PLT-AL1,MAT-020,2025-04-21,47971.53,47554.85,48388.47,,True
PLT-AL1,MAT-020,2025-04-28,47942.65,47461.18,48423.85,,True
PLT-AL1,MAT-020,2025-05-05,47942.65,47404.6,48480.95,,True
PLT-AL1,MAT-020,2025-05-12,47942.65,47353.35,48532.2,,True
PLT-AL1,MAT-020,2025-05-19,47942.65,47305.82,48579.47,,True
PLT-AL1,MAT-020,2025-05-26,47942.65,47262.0,48623.3,,True
PLT-AL1,MAT-020,2025-06-02,47942.65,47220.57,48664.72,,True
PLT-AL1,MAT-020,2025-06-09,47942.65,47181.53,48703.5,,True
PLT-AL1,MAT-020,2025-06-16,47942.65,47144.35,48740.68,,True
PLT-AL1,MAT-020,2025-06-23,47942.65,47109.03,48776.53,,True
PLT-AL1,MAT-020,2025-06-30,47942.65,47074.78,48810.25,,True
PLT-AL1,MAT-021,2024-12-30,19311.75,19138.52,19484.98,19432.08,False
PLT-AL1,MAT-021,2025-01-06,32158.46,31985.03,32331.51,32076.36,False
PLT-AL1,MAT-021,2025-01-13,31985.32,31811.89,32158.55,31935.24,False
PLT-AL1,MAT-021,2025-01-20,32352.14,32178.91,32525.37,32438.88,False
PLT-AL1,MAT-021,2025-01-27,32892.46,32719.03,33065.69,32965.02,False
PLT-AL1,MAT-021,2025-02-03,33607.73,33434.5,33780.96,33631.56,False
PLT-AL1,MAT-021,2025-02-10,33803.78,33630.55,33977.21,33735.6,False
PLT-AL1,MAT-021,2025-02-17,33519.2,33345.97,33692.63,33471.9,False
PLT-AL1,MAT-021,2025-02-24,33260.24,33087.01,33433.47,33302.52,False
PLT-AL1,MAT-021,2025-03-03,34565.96,34392.73,34739.39,34597.08,False
PLT-AL1,MAT-021,2025-03-10,34299.68,34126.25,34472.92,34311.24,False
PLT-AL1,MAT-021,2025-03-17,34373.95,34200.72,34547.38,34897.14,False
PLT-AL1,MAT-021,2025-03-24,34087.19,33913.76,34260.43,34714.98,False
PLT-AL1,MAT-021,2025-03-31,34369.07,34195.84,34542.31,36877.86,False
PLT-AL1,MAT-021,2025-04-07,34324.43,34151.2,34497.67,,True
PLT-AL1,MAT-021,2025-04-14,34515.14,34270.2,34760.27,,True
PLT-AL1,MAT-021,2025-04-21,34539.5,34239.49,34839.7,,True
PLT-AL1,MAT-021,2025-04-28,34518.71,34172.05,34865.17,,True
PLT-AL1,MAT-021,2025-05-05,34518.71,34131.31,34906.28,,True
PLT-AL1,MAT-021,2025-05-12,34518.71,34094.41,34943.18,,True
PLT-AL1,MAT-021,2025-05-19,34518.71,34060.19,34977.22,,True
PLT-AL1,MAT-021,2025-05-26,34518.71,34028.64,35008.78,,True
PLT-AL1,MAT-021,2025-06-02,34518.71,33998.81,35038.6,,True
PLT-AL1,MAT-021,2025-06-09,34518.71,33970.7,35066.52,,True
PLT-AL1,MAT-021,2025-06-16,34518.71,33943.93,35093.29,,True
PLT-AL1,MAT-021,2025-06-23,34518.71,33918.5,35119.1,,True
PLT-AL1,MAT-021,2025-06-30,34518.71,33893.84,35143.38,,True
PLT-AL1,MAT-022,2024-12-30,85.83,85.06,86.6,86.36,False
PLT-AL1,MAT-022,2025-01-06,142.93,142.16,143.7,142.56,False
PLT-AL1,MAT-022,2025-01-13,142.16,141.39,142.93,141.93,False
PLT-AL1,MAT-022,2025-01-20,143.79,143.02,144.56,144.17,False
PLT-AL1,MAT-022,2025-01-27,146.19,145.42,146.96,146.51,False
PLT-AL1,MAT-022,2025-02-03,149.37,148.6,150.14,149.47,False
PLT-AL1,MAT-022,2025-02-10,150.24,149.47,151.01,149.94,False
PLT-AL1,MAT-022,2025-02-17,148.97,148.2,149.75,148.76,False
PLT-AL1,MAT-022,2025-02-24,147.82,147.05,148.59,148.01,False
PLT-AL1,MAT-022,2025-03-03,153.63,152.86,154.4,153.76,False
PLT-AL1,MAT-022,2025-03-10,152.44,151.67,153.21,152.49,False
PLT-AL1,MAT-022,2025-03-17,152.77,152.0,153.54,155.1,False
PLT-AL1,MAT-022,2025-03-24,151.5,150.73,152.27,154.29,False
PLT-AL1,MAT-022,2025-03-31,152.75,151.98,153.52,163.9,False
PLT-AL1,MAT-022,2025-04-07,152.55,151.78,153.32,,True
PLT-AL1,MAT-022,2025-04-14,153.4,152.31,154.49,,True
PLT-AL1,MAT-022,2025-04-21,153.51,152.18,154.84,,True
PLT-AL1,MAT-022,2025-04-28,153.42,151.88,154.96,,True
PLT-AL1,MAT-022,2025-05-05,153.42,151.69,155.14,,True
PLT-AL1,MAT-022,2025-05-12,153.42,151.53,155.3,,True
PLT-AL1,MAT-022,2025-05-19,153.42,151.38,155.45,,True
PLT-AL1,MAT-022,2025-05-26,153.42,151.24,155.59,,True
PLT-AL1,MAT-022,2025-06-02,153.42,151.11,155.73,,True
PLT-AL1,MAT-022,2025-06-09,153.42,150.98,155.85,,True
PLT-AL1,MAT-022,2025-06-16,153.42,150.86,155.97,,True
PLT-AL1,MAT-022,2025-06-23,153.42,150.75,156.08,,True
PLT-AL1,MAT-022,2025-06-30,153.42,150.64,156.19,,True
PLT-AL1,MAT-023,2024-12-30,160.93,159.49,162.37,161.93,False
PLT-AL1,MAT-023,2025-01-06,267.99,266.54,269.43,267.3,False
PLT-AL1,MAT-023,2025-01-13,266.54,265.1,267.99,266.13,False
PLT-AL1,MAT-023,2025-01-20,269.6,268.16,271.04,270.32,False
PLT-AL1,MAT-023,2025-01-27,274.1,272.66,275.55,274.71,False
PLT-AL1,MAT-023,2025-02-03,280.06,278.62,281.51,280.26,False
PLT-AL1,MAT-023,2025-02-10,281.7,280.25,283.14,281.13,False
PLT-AL1,MAT-023,2025-02-17,279.33,277.88,280.77,278.93,False
PLT-AL1,MAT-023,2025-02-24,277.17,275.73,278.61,277.52,False
PLT-AL1,MAT-023,2025-03-03,288.05,286.61,289.49,288.31,False
PLT-AL1,MAT-023,2025-03-10,285.83,284.39,287.27,285.93,False
PLT-AL1,MAT-023,2025-03-17,286.45,285.01,287.89,290.81,False
PLT-AL1,MAT-023,2025-03-24,284.06,282.61,285.5,289.29,False
PLT-AL1,MAT-023,2025-03-31,286.41,284.97,287.85,307.32,False
PLT-AL1,MAT-023,2025-04-07,286.04,284.59,287.48,,True
PLT-AL1,MAT-023,2025-04-14,287.63,285.59,289.67,,True
PLT-AL1,MAT-023,2025-04-21,287.83,285.33,290.33,,True
PLT-AL1,MAT-023,2025-04-28,287.66,284.77,290.54,,True
PLT-AL1,MAT-023,2025-05-05,287.66,284.43,290.89,,True
PLT-AL1,MAT-023,2025-05-12,287.66,284.12,291.19,,True
PLT-AL1,MAT-023,2025-05-19,287.66,283.83,291.48,,True
PLT-AL1,MAT-023,2025-05-26,287.66,283.57,291.74,,True
PLT-AL1,MAT-023,2025-06-02,287.66,283.32,291.99,,True
PLT-AL1,MAT-023,2025-06-09,287.66,283.09,292.22,,True
PLT-AL1,MAT-023,2025-06-16,287.66,282.87,292.44,,True
PLT-AL1,MAT-023,2025-06-23,287.66,282.65,292.66,,True
PLT-AL1,MAT-023,2025-06-30,287.66,282.45,292.86,,True
PLT-AL1,MAT-024,2024-12-30,21.46,21.27,21.65,21.59,False
PLT-AL1,MAT-024,2025-01-06,35.73,35.54,35.92,35.64,False
PLT-AL1,MAT-024,2025-01-13,35.54,35.35,35.73,35.48,False
PLT-AL1,MAT-024,2025-01-20,35.95,35.75,36.14,36.04,False
PLT-AL1,MAT-024,2025-01-27,36.55,36.35,36.74,36.63,False
PLT-AL1,MAT-024,2025-02-03,37.34,37.15,37.53,37.37,False
PLT-AL1,MAT-024,2025-02-10,37.56,37.37,37.75,37.48,False
PLT-AL1,MAT-024,2025-02-17,37.24,37.05,37.44,37.19,False
PLT-AL1,MAT-024,2025-02-24,36.96,36.76,37.15,37.0,False
PLT-AL1,MAT-024,2025-03-03,38.41,38.21,38.6,38.44,False
PLT-AL1,MAT-024,2025-03-10,38.11,37.92,38.3,38.12,False
PLT-AL1,MAT-024,2025-03-17,38.19,38.0,38.39,38.77,False
PLT-AL1,MAT-024,2025-03-24,37.87,37.68,38.07,38.57,False
PLT-AL1,MAT-024,2025-03-31,38.19,38.0,38.38,40.98,False
PLT-AL1,MAT-024,2025-04-07,38.14,37.95,38.33,,True
PLT-AL1,MAT-024,2025-04-14,38.35,38.08,38.62,,True
PLT-AL1,MAT-024,2025-04-21,38.38,38.04,38.71,,True
PLT-AL1,MAT-024,2025-04-28,38.35,37.97,38.74,,True
PLT-AL1,MAT-024,2025-05-05,38.35,37.92,38.78,,True
PLT-AL1,MAT-024,2025-05-12,38.35,37.88,38.83,,True
PLT-AL1,MAT-024,2025-05-19,38.35,37.84,38.86,,True
PLT-AL1,MAT-024,2025-05-26,38.35,37.81,38.9,,True
PLT-AL1,MAT-024,2025-06-02,38.35,37.78,38.93,,True
PLT-AL1,MAT-024,2025-06-09,38.35,37.75,38.96,,True
PLT-AL1,MAT-024,2025-06-16,38.35,37.72,38.99,,True
PLT-AL1,MAT-024,2025-06-23,38.35,37.69,39.02,,True
PLT-AL1,MAT-024,2025-06-30,38.35,37.66,39.05,,True
PLT-AL1,MAT-025,2024-12-30,10.73,10.63,10.82,10.8,False
PLT-AL1,MAT-025,2025-01-06,17.87,17.77,17.96,17.82,False
PLT-AL1,MAT-025,2025-01-13,17.77,17.67,17.87,17.74,False
PLT-AL1,MAT-025,2025-01-20,17.97,17.88,18.07,18.02,False
PLT-AL1,MAT-025,2025-01-27,18.27,18.18,18.37,18.31,False
PLT-AL1,MAT-025,2025-02-03,18.67,18.57,18.77,18.68,False
PLT-AL1,MAT-025,2025-02-10,18.78,18.68,18.88,18.74,False
PLT-AL1,MAT-025,2025-02-17,18.62,18.53,18.72,18.6,False
PLT-AL1,MAT-025,2025-02-24,18.48,18.38,18.57,18.5,False
PLT-AL1,MAT-025,2025-03-03,19.2,19.11,19.3,19.22,False
PLT-AL1,MAT-025,2025-03-10,19.06,18.96,19.15,19.06,False
PLT-AL1,MAT-025,2025-03-17,19.1,19.0,19.19,19.39,False
PLT-AL1,MAT-025,2025-03-24,18.94,18.84,19.03,19.29,False
PLT-AL1,MAT-025,2025-03-31,19.09,19.0,19.19,20.49,False
PLT-AL1,MAT-025,2025-04-07,19.07,18.97,19.17,,True
PLT-AL1,MAT-025,2025-04-14,19.18,19.04,19.31,,True
PLT-AL1,MAT-025,2025-04-21,19.19,19.02,19.36,,True
PLT-AL1,MAT-025,2025-04-28,19.18,18.98,19.37,,True
PLT-AL1,MAT-025,2025-05-05,19.18,18.96,19.39,,True
PLT-AL1,MAT-025,2025-05-12,19.18,18.94,19.41,,True
PLT-AL1,MAT-025,2025-05-19,19.18,18.92,19.43,,True
PLT-AL1,MAT-025,2025-05-26,19.18,18.9,19.45,,True
PLT-AL1,MAT-025,2025-06-02,19.18,18.89,19.47,,True
PLT-AL1,MAT-025,2025-06-09,19.18,18.87,19.48,,True
PLT-AL1,MAT-025,2025-06-16,19.18,18.86,19.5,,True
PLT-AL1,MAT-025,2025-06-23,19.18,18.84,19.51,,True
PLT-AL1,MAT-025,2025-06-30,19.18,18.83,19.52,,True
PLT-AL1,MAT-027,2024-12-30,21.46,21.27,21.65,21.59,False
PLT-AL1,MAT-027,2025-01-06,35.73,35.54,35.92,35.64,False
PLT-AL1,MAT-027,2025-01-13,35.54,35.35,35.73,35.48,False
PLT-AL1,MAT-027,2025-01-20,35.95,35.75,36.14,36.04,False
PLT-AL1,MAT-027,2025-01-27,36.55,36.35,36.74,36.63,False
PLT-AL1,MAT-027,2025-02-03,37.34,37.15,37.53,37.37,False
PLT-AL1,MAT-027,2025-02-10,37.56,37.37,37.75,37.48,False
PLT-AL1,MAT-027,2025-02-17,37.24,37.05,37.44,37.19,False
PLT-AL1,MAT-027,2025-02-24,36.96,36.76,37.15,37.0,False
PLT-AL1,MAT-027,2025-03-03,38.41,38.21,38.6,38.44,False
PLT-AL1,MAT-027,2025-03-10,38.11,37.92,38.3,38.12,False
PLT-AL1,MAT-027,2025-03-17,38.19,38.0,38.39,38.77,False
PLT-AL1,MAT-027,2025-03-24,37.87,37.68,38.07,38.57,False
PLT-AL1,MAT-027,2025-03-31,38.19,38.0,38.38,40.98,False
PLT-AL1,MAT-027,2025-04-07,38.14,37.95,38.33,,True
PLT-AL1,MAT-027,2025-04-14,38.35,38.08,38.62,,True
PLT-AL1,MAT-027,2025-04-21,38.38,38.04,38.71,,True
PLT-AL1,MAT-027,2025-04-28,38.35,37.97,38.74,,True
PLT-AL1,MAT-027,2025-05-05,38.35,37.92,38.78,,True
PLT-AL1,MAT-027,2025-05-12,38.35,37.88,38.83,,True
PLT-AL1,MAT-027,2025-05-19,38.35,37.84,38.86,,True
PLT-AL1,MAT-027,2025-05-26,38.35,37.81,38.9,,True
PLT-AL1,MAT-027,2025-06-02,38.35,37.78,38.93,,True
PLT-AL1,MAT-027,2025-06-09,38.35,37.75,38.96,,True
PLT-AL1,MAT-027,2025-06-16,38.35,37.72,38.99,,True
PLT-AL1,MAT-027,2025-06-23,38.35,37.69,39.02,,True
PLT-AL1,MAT-027,2025-06-30,38.35,37.66,39.05,,True
PLT-AL1,MAT-028,2024-12-30,429.15,425.3,433.0,431.82,False
PLT-AL1,MAT-028,2025-01-06,714.63,710.78,718.48,712.81,False
PLT-AL1,MAT-028,2025-01-13,710.78,706.93,714.63,709.67,False
PLT-AL1,MAT-028,2025-01-20,718.94,715.09,722.79,720.86,False
PLT-AL1,MAT-028,2025-01-27,730.94,727.09,734.79,732.56,False
PLT-AL1,MAT-028,2025-02-03,746.84,742.99,750.69,747.37,False
