snapshot_id,snapshot_date,plant_id,material_id,quantity_on_hand,unit_cost,inventory_value,safety_stock_level,reorder_point,days_forward_coverage
254,2025-01-15,PLT-AZ1,MAT-027,190.1961,4.5718,869.5385,172.3934,180.6026,23.17
255,2025-01-15,PLT-AZ1,MAT-028,7086.845,45.0,318908.0263,5746.4477,6156.9082,43.16
256,2025-01-15,PLT-AZ1,MAT-029,176215.7629,2.8,493404.1361,143661.1923,153922.7061,42.93
257,2025-01-15,PLT-AZ1,MAT-030,364.3895,22.0,8016.5697,287.3224,307.8454,44.39
258,2025-01-15,PLT-AZ1,MAT-031,525.2413,15.0,7878.6196,430.9836,461.7681,42.65
259,2025-01-15,PLT-AZ1,MAT-032,153555.4069,5.5,844554.7377,143661.1923,153922.7061,37.41
260,2025-01-15,PLT-AZ1,MAT-038,673.5235,189.7163,127778.3775,529.4941,560.2787,54.7
261,2025-01-15,PLT-AZ1,MAT-039,441.4038,217.3926,95957.9227,352.9961,373.5191,53.77
262,2025-01-15,PLT-AZ1,MAT-040,105608.1379,30.0593,3174506.699,90301.3209,96458.2291,51.46
263,2025-01-15,PLT-AZ1,MAT-047,172968.2273,3.2,553498.3274,143661.1923,153922.7061,42.14
264,2025-01-15,PLT-AZ1,MAT-048,168312.6218,1.8,302962.7193,143661.1923,153922.7061,41.01
265,2025-01-15,PLT-AZ1,MAT-049,835.6474,8.4709,7078.6858,615.6908,656.7369,20.36
266,2025-01-15,PLT-AZ1,MAT-050,1803.1818,22.0,39669.9996,1436.6119,1539.2271,43.93
267,2025-01-15,PLT-OH2,MAT-001,291591.1707,27.4849,8014354.1674,224363.556,234118.4932,59.78
268,2025-01-15,PLT-OH2,MAT-002,284230.555,21.8027,6196993.5206,229241.0246,241434.6961,58.27
269,2025-01-15,PLT-OH2,MAT-003,1225291.6557,4.2428,5198667.437,955983.8473,1024268.4079,62.8
270,2025-01-15,PLT-OH2,MAT-004,5771.835,87.7775,506637.2493,4682.3699,5023.7927,59.17
271,2025-01-15,PLT-OH2,MAT-005,3017.2421,335.0481,1010921.2299,2546.0386,2780.1571,103.1
272,2025-01-15,PLT-OH2,MAT-006,390.5988,210.0,82025.7407,341.4228,365.8101,40.04
273,2025-01-15,PLT-OH2,MAT-007,1496.986,174.995,261965.0675,1185.2249,1265.7031,102.31
274,2025-01-15,PLT-OH2,MAT-008,478.7651,429.3699,205567.3338,395.075,421.901,98.16
275,2025-01-15,PLT-OH2,MAT-009,518.0216,101.4333,52544.6379,385.32,404.8299,106.21
276,2025-01-15,PLT-OH2,MAT-010,243.9466,9.8968,2414.2908,204.8537,221.9248,100.03
277,2025-01-15,PLT-OH2,MAT-011,482641.3528,6.8872,3324047.525,370687.6143,395074.9573,49.48
278,2025-01-15,PLT-OH2,MAT-012,429841.0201,3.9636,1703717.8671,351177.7398,365810.1457,44.06
279,2025-01-15,PLT-OH2,MAT-013,241203.8031,2.3388,564127.4547,175588.8699,182905.0728,49.45
280,2025-01-15,PLT-OH2,MAT-014,231506.4423,0.8842,204697.9963,180466.3385,192660.0101,47.46
281,2025-01-15,PLT-OH2,MAT-015,210939.2165,1.2039,253949.7227,190221.2757,207292.4159,43.25
282,2025-01-15,PLT-OH2,MAT-016,190463.0086,7.9279,1509971.6857,151201.5269,158517.7298,39.05
283,2025-01-15,PLT-OH2,MAT-017,164884.9372,2.1744,358525.8075,160956.4641,173150.1356,33.81
284,2025-01-15,PLT-OH2,MAT-018,1094.289,18.0,19697.2028,853.557,914.5254,44.87
285,2025-01-15,PLT-OH2,MAT-019,609335.7748,0.6768,412398.4524,453604.5806,475553.1894,41.64
286,2025-01-15,PLT-OH2,MAT-020,477223.0844,0.436,208069.2648,414584.8318,451165.8463,39.14
287,2025-01-15,PLT-OH2,MAT-021,319689.9794,0.28,89513.1942,307280.5224,329229.1311,36.41
288,2025-01-15,PLT-OH2,MAT-022,1580.2202,102.9547,162691.0942,1170.5925,1229.1221,40.5
289,2025-01-15,PLT-OH2,MAT-023,1575.1469,138.4548,218086.6443,1682.7267,1829.0507,21.53
290,2025-01-15,PLT-OH2,MAT-024,173.8076,62.8156,10917.829,204.8537,214.6086,17.82
291,2025-01-15,PLT-OH2,MAT-025,187.2785,180.0,33710.1354,170.7114,182.9051,38.4
292,2025-01-15,PLT-OH2,MAT-027,247.9814,4.5384,1125.439,204.8537,214.6086,25.42
293,2025-01-15,PLT-OH2,MAT-028,7983.9138,45.0,359276.1204,6828.4561,7316.2029,40.92
294,2025-01-15,PLT-OH2,MAT-029,200747.6637,2.8,562093.4583,170711.4013,182905.0728,41.16
295,2025-01-15,PLT-OH2,MAT-030,431.1255,22.0,9484.7618,341.4228,365.8101,44.2
296,2025-01-15,PLT-OH2,MAT-031,658.991,15.0,9884.8646,512.1342,548.7152,45.04
297,2025-01-15,PLT-OH2,MAT-032,224834.5538,5.5,1236590.046,170711.4013,182905.0728,46.1
298,2025-01-15,PLT-OH2,MAT-038,699.4182,177.4999,124146.6672,541.399,577.98,47.8
299,2025-01-15,PLT-OH2,MAT-039,471.8353,210.363,99256.6911,360.9327,385.32,48.37
300,2025-01-15,PLT-OH2,MAT-040,131305.6175,30.6366,4022757.681,102426.8408,107304.3094,53.84
301,2025-01-15,PLT-OH2,MAT-047,95754.8902,3.0756,294503.7402,87794.435,92671.9036,19.63
302,2025-01-15,PLT-OH2,MAT-048,99735.3988,1.8132,180840.2251,87794.435,92671.9036,20.45
303,2025-01-15,PLT-OH2,MAT-049,915.2888,8.3142,7609.8942,731.6203,780.395,18.77
304,2025-01-15,PLT-OH2,MAT-050,1243.9693,21.749,27055.0887,926.719,999.8811,25.5
305,2025-01-15,PLT-OH1,MAT-001,149627.5758,28.8735,4320271.809,107764.3326,112449.7383,63.87
306,2025-01-15,PLT-OH1,MAT-002,139075.911,21.9325,3050282.418,110107.0354,115963.7927,59.37
307,2025-01-15,PLT-OH1,MAT-003,555890.0829,4.2749,2376374.5155,459169.7648,491967.6052,59.32
308,2025-01-15,PLT-OH1,MAT-004,2904.2533,88.4378,256845.7695,2248.9948,2412.984,61.99
309,2025-01-15,PLT-OH1,MAT-005,559.0585,320.0,178898.7221,491.9676,527.1081,39.77
310,2025-01-15,PLT-OH1,MAT-006,191.8442,210.0,40287.2922,163.9892,175.7027,40.95
311,2025-01-15,PLT-OH1,MAT-007,737.6002,180.8848,133420.673,569.2768,607.9314,104.95
312,2025-01-15,PLT-OH1,MAT-008,243.5731,418.6467,101971.0863,189.7589,202.6438,103.97
313,2025-01-15,PLT-OH1,MAT-009,94.3181,95.0,8960.2152,81.9946,87.8514,40.26
314,2025-01-15,PLT-OH1,MAT-010,118.5371,9.7412,1154.6936,98.3935,106.593,101.2
315,2025-01-15,PLT-OH1,MAT-011,198791.9433,6.8227,1356297.7918,178045.419,189758.9334,42.43
316,2025-01-15,PLT-OH1,MAT-012,217317.4649,3.998,868835.2245,168674.6075,175702.7161,46.38
317,2025-01-15,PLT-OH1,MAT-013,108499.0589,2.262,245424.8712,84337.3037,87851.3581,46.31
318,2025-01-15,PLT-OH1,MAT-014,107419.5171,0.8528,91607.3642,86680.0066,92536.7638,45.85
319,2025-01-15,PLT-OH1,MAT-015,105096.7052,1.2217,128396.6447,91365.4124,99564.8725,44.86
320,2025-01-15,PLT-OH1,MAT-016,79348.4191,7.9901,634001.8037,72623.7893,76137.8437,33.87
321,2025-01-15,PLT-OH1,MAT-017,100504.8377,2.2888,230035.4726,77309.1951,83165.9523,42.9
322,2025-01-15,PLT-OH1,MAT-018,368.727,19.689,7259.8667,327.9784,345.5487,31.48
323,2025-01-15,PLT-OH1,MAT-019,258496.0154,0.6835,176682.0265,217871.368,228413.531,36.78
324,2025-01-15,PLT-OH1,MAT-020,247159.8216,0.4589,113421.6421,199129.745,216700.0166,42.2
325,2025-01-15,PLT-OH1,MAT-021,118335.7109,0.2906,34388.3576,134939.686,147590.2816,28.06
326,2025-01-15,PLT-OH1,MAT-022,839.7125,95.0,79772.691,655.9568,702.8109,44.8
327,2025-01-15,PLT-OH1,MAT-023,1470.3799,145.0,213205.0922,1229.919,1317.7704,41.84
328,2025-01-15,PLT-OH1,MAT-024,199.4738,62.0,12367.3759,163.9892,175.7027,42.57
329,2025-01-15,PLT-OH1,MAT-025,100.0422,180.0,18007.6013,81.9946,87.8514,42.7
330,2025-01-15,PLT-OH1,MAT-027,215.3735,4.5,969.1806,163.9892,175.7027,45.97
331,2025-01-15,PLT-OH1,MAT-028,4003.3019,45.0,180148.584,3279.784,3514.0543,42.72
332,2025-01-15,PLT-OH1,MAT-029,85551.2356,2.8,239543.4597,81994.6009,87851.3581,36.52
333,2025-01-15,PLT-OH1,MAT-030,212.1388,22.0,4667.0543,163.9892,175.7027,45.28
334,2025-01-15,PLT-OH1,MAT-031,291.2252,15.0,4368.3779,245.9838,263.5541,41.44
335,2025-01-15,PLT-OH1,MAT-032,86316.4398,5.5,474740.419,81994.6009,87851.3581,36.84
336,2025-01-15,PLT-OH1,MAT-038,308.0873,178.359,54950.1415,260.04,277.6103,43.84
337,2025-01-15,PLT-OH1,MAT-039,210.3997,202.1605,42534.5166,173.36,185.0735,44.91
338,2025-01-15,PLT-OH1,MAT-040,48498.9806,29.6962,1440235.4291,44511.3548,48611.0848,41.4
339,2025-01-15,PLT-OH1,MAT-047,94868.9114,3.2,303580.5163,81994.6009,87851.3581,40.5
340,2025-01-15,PLT-OH1,MAT-048,106399.8303,1.8,191519.6945,81994.6009,87851.3581,45.42
341,2025-01-15,PLT-OH1,MAT-049,1042.8948,8.5,8864.6061,819.946,878.5136,44.52
342,2025-01-15,PLT-OH1,MAT-050,956.4965,22.0,21042.9231,819.946,878.5136,40.83
343,2025-01-22,PLT-AZ1,MAT-001,259310.5544,27.593,7155156.128,188811.8528,197021.0638,63.18
344,2025-01-22,PLT-AZ1,MAT-002,257462.4596,22.017,5668550.9739,192916.4583,203177.972,62.73
345,2025-01-22,PLT-AZ1,MAT-003,1028036.7433,4.2603,4379744.9374,804502.677,861967.154,62.61
346,2025-01-22,PLT-AZ1,MAT-004,4412.4738,87.8254,387527.275,3940.4213,4227.7437,53.75
347,2025-01-22,PLT-AZ1,MAT-005,2274.5819,329.4044,749257.2721,1822.4448,1908.6416,92.36
348,2025-01-22,PLT-AZ1,MAT-006,798.7167,205.1512,163857.6978,632.1092,673.1553,97.3
349,2025-01-22,PLT-AZ1,MAT-007,1300.0339,174.9688,227465.3721,997.4191,1065.1451,105.58
350,2025-01-22,PLT-AZ1,MAT-008,414.2055,427.191,176944.8427,332.473,355.0484,100.91
351,2025-01-22,PLT-AZ1,MAT-009,431.5329,94.8709,40939.9118,324.2638,340.6823,105.13
352,2025-01-22,PLT-AZ1,MAT-010,195.6931,9.7205,1902.2349,172.3934,186.7596,95.35
353,2025-01-22,PLT-AZ1,MAT-011,391413.5115,6.6129,2588378.4102,311950.0176,332473.0451,47.68
354,2025-01-22,PLT-AZ1,MAT-012,312778.9511,4.1413,1295311.47,295531.5956,307845.4121,38.1
355,2025-01-22,PLT-AZ1,MAT-013,172530.7113,2.3057,397804.0612,147765.7978,153922.7061,42.03
356,2025-01-22,PLT-AZ1,MAT-014,183476.2657,0.8624,158229.9316,151870.4033,162131.9171,44.7
357,2025-01-22,PLT-AZ1,MAT-015,171117.613,1.2162,208113.241,160079.6143,174445.7335,41.69
358,2025-01-22,PLT-AZ1,MAT-016,165617.5827,7.7857,1289448.8135,127242.7703,133399.6786,40.35
359,2025-01-22,PLT-AZ1,MAT-017,152950.3566,2.3172,354416.5663,135451.9813,145713.4951,37.26
360,2025-01-22,PLT-AZ1,MAT-018,773.8338,18.9273,14646.5841,574.6448,605.4293,37.71
361,2025-01-22,PLT-AZ1,MAT-019,515999.3441,0.6792,350466.7545,381728.311,400199.0358,41.9
362,2025-01-22,PLT-AZ1,MAT-020,326034.6854,0.4353,141922.8985,348891.4671,379676.0083,31.77
363,2025-01-22,PLT-AZ1,MAT-021,273174.0188,0.2967,81050.7314,206872.117,217954.5518,36.97
364,2025-01-22,PLT-AZ1,MAT-022,1068.4049,99.6278,106442.8285,1017.9422,1083.6159,32.54
365,2025-01-22,PLT-AZ1,MAT-023,1488.4744,143.5576,213681.814,1416.0889,1539.2271,24.18
366,2025-01-22,PLT-AZ1,MAT-024,160.7118,61.4043,9868.3955,172.3934,180.6026,19.58
367,2025-01-22,PLT-AZ1,MAT-025,144.1174,180.0,25941.1333,143.6612,153.9227,35.11
368,2025-01-22,PLT-AZ1,MAT-027,163.199,4.5718,746.1131,172.3934,180.6026,19.88
369,2025-01-22,PLT-AZ1,MAT-028,7171.9023,45.0,322735.6018,5746.4477,6156.9082,43.68
370,2025-01-22,PLT-AZ1,MAT-029,158278.0029,2.8,443178.408,143661.1923,153922.7061,38.56
371,2025-01-22,PLT-AZ1,MAT-030,368.7141,22.0,8111.7108,287.3224,307.8454,44.91
372,2025-01-22,PLT-AZ1,MAT-031,532.8269,15.0,7992.4041,430.9836,461.7681,43.27
373,2025-01-22,PLT-AZ1,MAT-032,143207.4838,5.5,787641.1609,143661.1923,153922.7061,34.89
374,2025-01-22,PLT-AZ1,MAT-038,618.9674,189.7163,117428.2138,529.4941,560.2787,50.27
375,2025-01-22,PLT-AZ1,MAT-039,445.78,217.3926,96909.2836,352.9961,373.5191,54.3
376,2025-01-22,PLT-AZ1,MAT-040,108529.4452,30.0593,3262319.1506,90301.3209,96458.2291,52.88
377,2025-01-22,PLT-AZ1,MAT-047,176979.7263,3.2,566335.1242,143661.1923,153922.7061,43.12
378,2025-01-22,PLT-AZ1,MAT-048,174480.5736,1.8,314065.0325,143661.1923,153922.7061,42.51
379,2025-01-22,PLT-AZ1,MAT-049,616.6743,8.4709,5223.7862,615.6908,656.7369,15.02
380,2025-01-22,PLT-AZ1,MAT-050,1786.9558,22.0,39313.0277,1436.6119,1539.2271,43.54
381,2025-01-22,PLT-OH2,MAT-001,293990.5581,27.4849,8080301.091,224363.556,234118.4932,60.28
382,2025-01-22,PLT-OH2,MAT-002,291112.9816,21.8027,6347049.0037,229241.0246,241434.6961,59.69
383,2025-01-22,PLT-OH2,MAT-003,1211945.978,4.2428,5142044.3956,955983.8473,1024268.4079,62.12
384,2025-01-22,PLT-OH2,MAT-004,5791.9969,87.7775,508407.0039,4682.3699,5023.7927,59.38
385,2025-01-22,PLT-OH2,MAT-005,3037.2957,335.0481,1017640.1664,2546.0386,2780.1571,103.79
386,2025-01-22,PLT-OH2,MAT-006,400.194,210.0,84040.7456,341.4228,365.8101,41.02
387,2025-01-22,PLT-OH2,MAT-007,1499.8034,174.995,262458.0933,1185.2249,1265.7031,102.5
388,2025-01-22,PLT-OH2,MAT-008,491.1243,429.3699,210874.0082,395.075,421.901,100.69
389,2025-01-22,PLT-OH2,MAT-009,516.3972,101.4333,52379.8759,385.32,404.8299,105.87
390,2025-01-22,PLT-OH2,MAT-010,247.1448,9.8968,2445.9428,204.8537,221.9248,101.34
391,2025-01-22,PLT-OH2,MAT-011,484579.6233,6.8872,3337396.7814,370687.6143,395074.9573,49.68
392,2025-01-22,PLT-OH2,MAT-012,451603.1007,3.9636,1789974.0499,351177.7398,365810.1457,46.29
393,2025-01-22,PLT-OH2,MAT-013,244733.0653,2.3388,572381.6932,175588.8699,182905.0728,50.18
394,2025-01-22,PLT-OH2,MAT-014,209104.5055,0.8842,184890.2038,180466.3385,192660.0101,42.87
395,2025-01-22,PLT-OH2,MAT-015,195872.9587,1.2039,235811.455,190221.2757,207292.4159,40.16
396,2025-01-22,PLT-OH2,MAT-016,196449.5988,7.9279,1557432.7742,151201.5269,158517.7298,40.28
397,2025-01-22,PLT-OH2,MAT-017,175664.4773,2.1744,381964.8394,160956.4641,173150.1356,36.02
398,2025-01-22,PLT-OH2,MAT-018,1088.2549,18.0,19588.5885,853.557,914.5254,44.62
399,2025-01-22,PLT-OH2,MAT-019,603732.4188,0.6768,408606.101,453604.5806,475553.1894,41.26
400,2025-01-22,PLT-OH2,MAT-020,426997.3255,0.436,186170.8339,414584.8318,451165.8463,35.02
401,2025-01-22,PLT-OH2,MAT-021,296135.156,0.28,82917.8437,307280.5224,329229.1311,33.73
402,2025-01-22,PLT-OH2,MAT-022,1592.1762,102.9547,163922.0235,1170.5925,1229.1221,40.8
403,2025-01-22,PLT-OH2,MAT-023,1685.7519,138.4548,233400.4363,1682.7267,1829.0507,23.04
404,2025-01-22,PLT-OH2,MAT-024,160.2471,62.8156,10066.0147,204.8537,214.6086,16.43
405,2025-01-22,PLT-OH2,MAT-025,194.6843,180.0,35043.1696,170.7114,182.9051,39.92
406,2025-01-22,PLT-OH2,MAT-027,261.2103,4.5384,1185.4769,204.8537,214.6086,26.78
407,2025-01-22,PLT-OH2,MAT-028,8270.64,45.0,372178.7997,6828.4561,7316.2029,42.39
408,2025-01-22,PLT-OH2,MAT-029,205700.2982,2.8,575960.835,170711.4013,182905.0728,42.17
409,2025-01-22,PLT-OH2,MAT-030,443.9383,22.0,9766.6417,341.4228,365.8101,45.51
410,2025-01-22,PLT-OH2,MAT-031,654.677,15.0,9820.1547,512.1342,548.7152,44.74
411,2025-01-22,PLT-OH2,MAT-032,222730.4401,5.5,1225017.4205,170711.4013,182905.0728,45.67
412,2025-01-22,PLT-OH2,MAT-038,693.1086,177.4999,123026.7016,541.399,577.98,47.37
413,2025-01-22,PLT-OH2,MAT-039,472.0793,210.363,99308.0203,360.9327,385.32,48.39
414,2025-01-22,PLT-OH2,MAT-040,133505.1429,30.6366,4090143.6598,102426.8408,107304.3094,54.74
415,2025-01-22,PLT-OH2,MAT-047,80025.2628,3.0756,246125.6982,87794.435,92671.9036,16.41
416,2025-01-22,PLT-OH2,MAT-048,100612.0371,1.8132,182429.7456,87794.435,92671.9036,20.63
417,2025-01-22,PLT-OH2,MAT-049,890.3348,8.3142,7402.4215,731.6203,780.395,18.25
418,2025-01-22,PLT-OH2,MAT-050,1214.6498,21.749,26417.4187,926.719,999.8811,24.9
419,2025-01-22,PLT-OH1,MAT-001,147619.8019,28.8735,4262300.3489,107764.3326,112449.7383,63.01
420,2025-01-22,PLT-OH1,MAT-002,141173.6344,21.9325,3096290.7355,110107.0354,115963.7927,60.26
421,2025-01-22,PLT-OH1,MAT-003,571238.9478,4.2749,2441989.3781,459169.7648,491967.6052,60.96
422,2025-01-22,PLT-OH1,MAT-004,2683.6415,88.4378,237335.3543,2248.9948,2412.984,57.28
423,2025-01-22,PLT-OH1,MAT-005,588.1556,320.0,188209.7822,491.9676,527.1081,41.84
424,2025-01-22,PLT-OH1,MAT-006,202.3213,210.0,42487.4801,163.9892,175.7027,43.18
425,2025-01-22,PLT-OH1,MAT-007,734.0279,180.8848,132774.4939,569.2768,607.9314,104.44
426,2025-01-22,PLT-OH1,MAT-008,242.9198,418.6467,101697.5669,189.7589,202.6438,103.69
427,2025-01-22,PLT-OH1,MAT-009,98.1751,95.0,9326.6348,81.9946,87.8514,41.91
428,2025-01-22,PLT-OH1,MAT-010,113.8947,9.7412,1109.4714,98.3935,106.593,97.23
429,2025-01-22,PLT-OH1,MAT-011,213043.198,6.8227,1453529.827,178045.419,189758.9334,45.47
430,2025-01-22,PLT-OH1,MAT-012,198151.5789,3.998,792210.0124,168674.6075,175702.7161,42.29
431,2025-01-22,PLT-OH1,MAT-013,99461.0772,2.262,224980.9567,84337.3037,87851.3581,42.46
432,2025-01-22,PLT-OH1,MAT-014,109908.3305,0.8528,93729.8242,86680.0066,92536.7638,46.92
433,2025-01-22,PLT-OH1,MAT-015,95937.275,1.2217,117206.5688,91365.4124,99564.8725,40.95
434,2025-01-22,PLT-OH1,MAT-016,74435.4788,7.9901,594746.9192,72623.7893,76137.8437,31.77
435,2025-01-22,PLT-OH1,MAT-017,87480.5013,2.2888,200225.3714,77309.1951,83165.9523,37.34
436,2025-01-22,PLT-OH1,MAT-018,393.3768,19.689,7745.1953,327.9784,345.5487,33.58
437,2025-01-22,PLT-OH1,MAT-019,272724.1991,0.6835,186406.9901,217871.368,228413.531,38.8
438,2025-01-22,PLT-OH1,MAT-020,215966.5382,0.4589,99107.0444,199129.745,216700.0166,36.87
439,2025-01-22,PLT-OH1,MAT-021,134073.6547,0.2906,38961.804,134939.686,147590.2816,31.79
440,2025-01-22,PLT-OH1,MAT-022,750.3651,95.0,71284.6891,655.9568,702.8109,40.04
441,2025-01-22,PLT-OH1,MAT-023,1522.1582,145.0,220712.9453,1229.919,1317.7704,43.32
442,2025-01-22,PLT-OH1,MAT-024,203.185,62.0,12597.4711,163.9892,175.7027,43.37
443,2025-01-22,PLT-OH1,MAT-025,90.6672,180.0,16320.1005,81.9946,87.8514,38.7
444,2025-01-22,PLT-OH1,MAT-027,209.837,4.5,944.2665,163.9892,175.7027,44.79
445,2025-01-22,PLT-OH1,MAT-028,4002.0109,45.0,180090.489,3279.784,3514.0543,42.71
446,2025-01-22,PLT-OH1,MAT-029,79759.8368,2.8,223327.543,81994.6009,87851.3581,34.05
447,2025-01-22,PLT-OH1,MAT-030,213.472,22.0,4696.383,163.9892,175.7027,45.56
448,2025-01-22,PLT-OH1,MAT-031,304.4207,15.0,4566.31,245.9838,263.5541,43.31
449,2025-01-22,PLT-OH1,MAT-032,91520.189,5.5,503361.0396,81994.6009,87851.3581,39.07
450,2025-01-22,PLT-OH1,MAT-038,311.8289,178.359,55617.4893,260.04,277.6103,44.37
451,2025-01-22,PLT-OH1,MAT-039,218.1555,202.1605,44102.418,173.36,185.0735,46.56
452,2025-01-22,PLT-OH1,MAT-040,49418.2048,29.6962,1467532.8931,44511.3548,48611.0848,42.19
453,2025-01-22,PLT-OH1,MAT-047,97082.2116,3.2,310663.0771,81994.6009,87851.3581,41.44
454,2025-01-22,PLT-OH1,MAT-048,93773.6352,1.8,168792.5434,81994.6009,87851.3581,40.03
455,2025-01-22,PLT-OH1,MAT-049,939.845,8.5,7988.6821,819.946,878.5136,40.12
456,2025-01-22,PLT-OH1,MAT-050,879.0422,22.0,19338.9287,819.946,878.5136,37.52
457,2025-02-01,PLT-AZ1,MAT-001,238153.0661,27.593,6571357.5526,188811.8528,197021.0638,58.02
458,2025-02-01,PLT-AZ1,MAT-002,238106.7739,22.017,5242396.8406,192916.4583,203177.972,58.01
459,2025-02-01,PLT-AZ1,MAT-003,1024385.09,4.2603,4364187.7988,804502.677,861967.154,62.39
460,2025-02-01,PLT-AZ1,MAT-004,4569.651,87.8254,401331.4228,3940.4213,4227.7437,55.66
461,2025-02-01,PLT-AZ1,MAT-005,2326.1596,329.4044,766247.2101,1822.4448,1908.6416,94.45
462,2025-02-01,PLT-AZ1,MAT-006,812.2758,205.1512,166639.3561,632.1092,673.1553,98.95
463,2025-02-01,PLT-AZ1,MAT-007,1236.6664,174.9688,216378.0314,997.4191,1065.1451,100.43
464,2025-02-01,PLT-AZ1,MAT-008,418.4715,427.191,178767.2416,332.473,355.0484,101.95
465,2025-02-01,PLT-AZ1,MAT-009,414.3033,94.8709,39305.3224,324.2638,340.6823,100.94
466,2025-02-01,PLT-AZ1,MAT-010,201.2146,9.7205,1955.9067,172.3934,186.7596,98.04
467,2025-02-01,PLT-AZ1,MAT-011,399152.6171,6.6129,2639556.3419,311950.0176,332473.0451,48.62
468,2025-02-01,PLT-AZ1,MAT-012,334482.5823,4.1413,1385192.7182,295531.5956,307845.4121,40.74
469,2025-02-01,PLT-AZ1,MAT-013,180184.2344,2.3057,415450.7894,147765.7978,153922.7061,43.9
470,2025-02-01,PLT-AZ1,MAT-014,167241.4255,0.8624,144229.0054,151870.4033,162131.9171,40.74
471,2025-02-01,PLT-AZ1,MAT-015,178040.2945,1.2162,216532.6062,160079.6143,174445.7335,43.38
472,2025-02-01,PLT-AZ1,MAT-016,166528.5639,7.7857,1296541.4398,127242.7703,133399.6786,40.57
473,2025-02-01,PLT-AZ1,MAT-017,157137.2271,2.3172,364118.3827,135451.9813,145713.4951,38.28
474,2025-02-01,PLT-AZ1,MAT-018,679.196,18.9273,12855.3467,574.6448,605.4293,33.09
475,2025-02-01,PLT-AZ1,MAT-019,527188.5012,0.6792,358066.43,381728.311,400199.0358,42.81
476,2025-02-01,PLT-AZ1,MAT-020,307257.9287,0.4353,133749.3764,348891.4671,379676.0083,29.94
477,2025-02-01,PLT-AZ1,MAT-021,235689.1545,0.2967,69928.9721,206872.117,217954.5518,31.9
478,2025-02-01,PLT-AZ1,MAT-022,989.4468,99.6278,98576.4045,1017.9422,1083.6159,30.13
479,2025-02-01,PLT-AZ1,MAT-023,1615.6533,143.5576,231939.3162,1416.0889,1539.2271,26.24
480,2025-02-01,PLT-AZ1,MAT-024,142.7634,61.4043,8766.288,172.3934,180.6026,17.39
481,2025-02-01,PLT-AZ1,MAT-025,155.6713,180.0,28020.8312,143.6612,153.9227,37.93
482,2025-02-01,PLT-AZ1,MAT-027,182.2803,4.5718,833.3491,172.3934,180.6026,22.2
483,2025-02-01,PLT-AZ1,MAT-028,7290.1414,45.0,328056.3648,5746.4477,6156.9082,44.4
484,2025-02-01,PLT-AZ1,MAT-029,168870.9114,2.8,472838.5519,143661.1923,153922.7061,41.14
485,2025-02-01,PLT-AZ1,MAT-030,330.4364,22.0,7269.6013,287.3224,307.8454,40.25
486,2025-02-01,PLT-AZ1,MAT-031,481.5057,15.0,7222.5852,430.9836,461.7681,39.1
487,2025-02-01,PLT-AZ1,MAT-032,135826.1147,5.5,747043.6307,143661.1923,153922.7061,33.09
488,2025-02-01,PLT-AZ1,MAT-038,579.7275,189.7163,109983.7605,529.4941,560.2787,47.08
489,2025-02-01,PLT-AZ1,MAT-039,411.6508,217.3926,89489.8272,352.9961,373.5191,50.14
490,2025-02-01,PLT-AZ1,MAT-040,101111.8986,30.0593,3039352.8932,90301.3209,96458.2291,49.27
491,2025-02-01,PLT-AZ1,MAT-047,158833.2573,3.2,508266.4235,143661.1923,153922.7061,38.7
492,2025-02-01,PLT-AZ1,MAT-048,176110.3032,1.8,316998.5457,143661.1923,153922.7061,42.91
493,2025-02-01,PLT-AZ1,MAT-049,475.2163,8.4709,4025.51,615.6908,656.7369,11.58
494,2025-02-01,PLT-AZ1,MAT-050,1609.1462,22.0,35401.2157,1436.6119,1539.2271,39.2
495,2025-02-01,PLT-OH2,MAT-001,273815.3775,27.4849,7525788.2692,224363.556,234118.4932,56.14
496,2025-02-01,PLT-OH2,MAT-002,296864.0116,21.8027,6472436.9859,229241.0246,241434.6961,60.86
497,2025-02-01,PLT-OH2,MAT-003,1117518.3397,4.2428,4741406.8118,955983.8473,1024268.4079,57.28
498,2025-02-01,PLT-OH2,MAT-004,5391.8576,87.7775,473283.7782,4682.3699,5023.7927,55.27
499,2025-02-01,PLT-OH2,MAT-005,3071.807,335.0481,1029203.109,2546.0386,2780.1571,104.97
500,2025-02-01,PLT-OH2,MAT-006,407.354,210.0,85544.341,341.4228,365.8101,41.76
501,2025-02-01,PLT-OH2,MAT-007,1519.5869,174.995,265920.1144,1185.2249,1265.7031,103.85
502,2025-02-01,PLT-OH2,MAT-008,498.2446,429.3699,213931.2419,395.075,421.901,102.15
503,2025-02-01,PLT-OH2,MAT-009,521.8412,101.4333,52932.073,385.32,404.8299,106.99
504,2025-02-01,PLT-OH2,MAT-010,249.3085,9.8968,2467.3562,204.8537,221.9248,102.23
505,2025-02-01,PLT-OH2,MAT-011,486730.3871,6.8872,3352209.5218,370687.6143,395074.9573,49.9
506,2025-02-01,PLT-OH2,MAT-012,451401.4953,3.9636,1789174.9668,351177.7398,365810.1457,46.27
507,2025-02-01,PLT-OH2,MAT-013,241895.187,2.3388,565744.4633,175588.8699,182905.0728,49.59
508,2025-02-01,PLT-OH2,MAT-014,219113.4592,0.8842,193740.1206,180466.3385,192660.0101,44.92
